"region","name","alpha_D","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rho_pillar2_tests","start_date"
"east_of_england","beta17",1.75903226486915e-05,3.13704339669794e-06,1.42528419883841e-06,-1.2657300330351e-06,3.07263339299791e-06,1.59816272649059e-06,5.22595191599089e-07,-6.71428586739017e-07,1.56437792041767e-06,-2.33724410590679e-06,3.45483307188447e-06,-3.33993616139356e-06,-2.05783936999503e-07,6.42796904238273e-06,4.56547746450984e-06,9.8696908829201e-07,4.14674918782887e-06,-3.56371718594999e-06,-4.29037172399535e-06,-2.13953256722843e-06,5.58570763737681e-07,7.40658766000619e-07,-3.71446021684616e-06,1.79194200071436e-06,4.43374145615963e-06,-2.86465771281519e-06,-0.000359684024695007,-7.66803274447961e-10,1.33273110684028e-09,-5.02276870900849e-05,-1.55488182596913e-05,3.19695679221529e-05,-1.41208229918001e-05,-4.20038063636627e-05,-3.16768549024479e-06,7.0395905970866e-05,-8.35017094302774e-06,-8.50267496666096e-05,3.1355735607408e-06,6.2899960238784e-05,-4.98585597023225e-05,-8.80524323085039e-07,-1.44875543983112e-05,9.83709643886686e-08,6.67134448062872e-08,-0.00011042927311684,2.81803164610247e-07,1.39823919133249e-05
"east_of_england","beta18",-4.83348387726777e-05,-1.4386054318073e-06,2.42927621376865e-06,1.20525241774838e-06,-9.00087146436934e-06,3.75495573030417e-06,-4.3305205105712e-06,5.91176317855947e-06,-3.62198710851417e-06,2.57036926683439e-06,-3.33993616139356e-06,1.13075134307131e-05,2.43887934421006e-06,-1.6477769285671e-05,-7.18088850561469e-06,-7.16334047283941e-06,-3.78800211053243e-07,1.46036755130459e-05,1.8565666845642e-05,3.01839706275835e-06,-1.99384342206485e-06,4.60943355850384e-07,6.4479674649213e-06,-5.31456727676351e-06,-4.31939145597538e-07,4.62191729918505e-06,0.000211397866896831,1.23306242952371e-09,-1.27611321259067e-09,8.88637011965598e-05,3.45236302109883e-05,-0.000109861233193547,2.97366426937205e-05,6.53573577553573e-05,1.00056049538177e-05,-0.000110450446662185,1.55573261313823e-05,6.05744893314058e-05,-4.0245676637418e-05,-0.000111517041926866,6.04318416208884e-05,-1.48927627146151e-05,-8.9049954197807e-05,2.28298583231163e-07,-1.45046396594228e-07,8.21553234355415e-05,7.84441823377163e-07,-0.000860131520860243
"east_of_england","beta19",-0.000104585919097411,-3.3893812523295e-06,1.35327891889324e-06,7.64746160186151e-07,-1.36503872318351e-10,5.33580871442135e-06,-4.42542951651575e-06,4.60931282707879e-06,-3.02025857550369e-06,1.0545741271624e-06,-2.05783936999503e-07,2.43887934421006e-06,1.34270248254968e-05,-1.5121517771677e-05,-6.51577130937646e-06,-5.26628751540128e-06,6.88572979907317e-06,1.23250707927875e-05,-1.01639213972203e-05,6.0396087666099e-06,-1.48253774439305e-06,2.6175741113955e-06,-9.83138118058651e-07,-5.01682757622627e-06,8.93002732512251e-06,-1.83343003735518e-06,-9.54307855823034e-05,1.10825827707595e-09,-1.79455299810648e-09,-3.20351738402017e-05,-1.47615220841074e-05,1.32475313070849e-05,-5.97475690993915e-05,-2.6996656447966e-05,4.5065154218191e-07,9.89706930495115e-05,4.2718895106669e-05,-6.1075925870606e-05,-5.78645938480104e-05,-2.72471045241318e-05,-6.60984076981654e-05,-2.32236180444636e-06,0.00018884294627914,3.60280132948919e-07,-4.55106319257107e-08,-7.71165478976671e-05,3.70995401075735e-06,0.0044266373540496
"east_of_england","beta2",-0.000302711965136903,9.587298450502e-06,-5.82354870811344e-05,8.66509866230744e-06,-4.54671435591894e-06,-3.74763066066353e-06,1.28024102334436e-05,-1.64099183201321e-05,6.77356028393384e-06,-7.14708560230853e-06,6.42796904238273e-06,-1.6477769285671e-05,-1.5121517771677e-05,0.000141431195069709,3.80489446092542e-06,3.35481820774943e-05,-1.18516782507491e-05,-4.66801963368909e-05,-5.32188815685301e-05,-2.03216450162743e-05,9.02987402672879e-06,-5.2686861166389e-06,-3.99334981359716e-06,6.94658408702444e-06,5.18144178706644e-07,-1.89293329233828e-05,-0.00040648057995795,2.21305943954444e-10,3.23543874067668e-09,-0.000218200652144514,-5.25908596798273e-05,2.65104153451834e-05,0.000106846020472774,-0.000190786781040621,-2.48030529965101e-05,0.000140848311592106,-5.69813513955828e-05,-0.000111995493175057,9.79576445757309e-05,0.000304099432705424,-6.84941639337502e-05,3.89746209453459e-06,3.49318090775789e-05,2.76545657645086e-07,-6.87797101727444e-08,-0.00012276982337076,-4.99335807439203e-06,-0.0185113744518374
"east_of_england","beta20",6.84297531261426e-05,8.25161116856857e-06,6.85769060662459e-06,-7.82709362630991e-06,1.11736508808967e-05,-8.92538896350553e-07,3.71458425069919e-06,-3.93825374399866e-06,4.08932437398746e-06,-3.59584605919705e-06,4.56547746450984e-06,-7.18088850561469e-06,-6.51577130937646e-06,3.80489446092542e-06,1.807026777762e-05,-6.91873136941756e-07,1.50188487134688e-06,-1.14773118306748e-05,6.80994272702858e-07,-6.07561585234234e-06,2.94706321172948e-06,-1.28975049071365e-06,-3.84203330022639e-06,4.19487444368843e-06,4.86884822897719e-06,-2.88335420992995e-06,-0.000451175366330156,-1.48043947529266e-09,2.29511270174757e-09,-7.30922926230204e-05,-0.000111873210640059,1.61890237679614e-05,-1.85931777423066e-05,-5.64265858661721e-05,3.38225986473666e-07,2.28252716385556e-05,-5.01120005392961e-05,-0.000121840607770366,3.76902544408196e-05,0.000152187709983646,-3.86836673033518e-05,-2.05325653001185e-07,-0.000112855572496748,-1.53066570899949e-07,3.94511361348716e-07,-0.000120838751563967,-1.55906633634312e-06,0.00116289214666613
"east_of_england","beta21",2.38984864156101e-05,-1.1078417586141e-06,-7.51764385737962e-06,7.40137037632934e-07,1.69064116602521e-07,-4.51966818651563e-06,7.51839713138159e-06,-8.34404776632355e-06,1.27478530224828e-06,-6.9117784824754e-07,9.8696908829201e-07,-7.16334047283941e-06,-5.26628751540128e-06,3.35481820774943e-05,-6.91873136941756e-07,2.29069606456961e-05,-5.1132069427036e-06,-1.9988347327159e-05,-1.63880122749269e-05,-3.29704709802728e-06,2.37305903036376e-06,-2.38223262064971e-06,-2.39647944698526e-06,7.70435192125936e-06,-1.19647450728174e-05,3.99868303809175e-06,0.00017782626702046,-7.55777953074973e-10,3.09187805359273e-11,-1.47535454725278e-05,9.4412503152513e-05,6.5790923150871e-05,8.39677937278432e-06,-6.26408289380759e-05,-1.07203261276967e-05,2.96330048177279e-05,-1.70029482714191e-05,2.79092328049361e-05,4.53856587750658e-05,5.45878282354576e-06,-9.36459971359722e-06,1.60119778732292e-05,0.000117370851185086,-2.28230825683731e-07,-3.5904760312765e-09,5.98823695902006e-06,-3.32313034585365e-06,-0.00469444921883676
"east_of_england","beta22",-4.61212210909187e-05,-7.26486212379591e-06,2.88192031858753e-05,1.19027430648767e-07,3.96330331453016e-06,2.88289800577422e-06,-2.99722642142059e-06,5.73724039411685e-06,4.43285581396717e-06,-1.37182349604068e-06,4.14674918782887e-06,-3.78800211053243e-07,6.88572979907317e-06,-1.18516782507491e-05,1.50188487134688e-06,-5.1132069427036e-06,4.47123421899941e-05,6.35252335502377e-06,-1.43960452351404e-05,2.52843214116042e-06,-2.55551901030521e-07,4.5408046298494e-06,-6.43420514227338e-06,2.17121349844079e-06,5.09928315343396e-06,1.0336604798793e-06,-0.000603711203389939,-4.14634096833457e-10,5.78782522946507e-10,-8.40589419099415e-05,1.36043931266991e-05,4.06053485389337e-05,-3.15917739602574e-05,-1.25481376034927e-06,8.56727477390841e-06,8.53348550587262e-05,-1.78827969006633e-05,-0.000110553347306294,-2.19172075894191e-05,4.26888542248874e-05,-8.37430620032754e-05,-9.34272857384508e-06,6.34531241712058e-05,3.10556336920977e-07,-3.46846776430704e-07,5.09450678850777e-05,5.06421724022255e-06,0.00652028202772659
"east_of_england","beta23",-0.00030957027840117,2.52497034949233e-06,1.56759003576954e-05,5.32336788132718e-06,-1.3552260335684e-05,6.40996398197742e-06,-9.45480901428264e-06,1.4989347633485e-05,-7.02886448626813e-06,4.20470723410965e-06,-3.56371718594999e-06,1.46036755130459e-05,1.23250707927875e-05,-4.66801963368909e-05,-1.14773118306748e-05,-1.9988347327159e-05,6.35252335502377e-06,4.45669437500809e-05,4.52954351549073e-05,8.27947331771506e-06,-4.00704003000305e-06,4.26316000480215e-06,5.03904131440676e-06,-6.49247021884535e-06,7.3510266240837e-06,4.93329744223234e-07,0.000294209130280037,5.24060636539507e-09,-3.70823039266529e-09,0.000186605338948104,2.96851477722825e-06,-0.000102280918983023,-4.16303752462608e-05,0.000151454026086817,2.03193843773574e-05,-0.00015687941302392,8.79381777880207e-06,3.0350438323353e-05,-8.87762369149086e-05,-0.000212017953021904,8.82749639821425e-05,-2.74105863740505e-05,-0.000229103616937654,3.60821177046923e-07,-2.61436068616024e-07,0.000159989094382877,4.39727270369236e-06,0.00317087150480866
"east_of_england","beta24",-0.000762096120098175,2.59358495859724e-05,4.83470410045127e-05,-4.21216935010598e-06,-2.03028044769624e-05,6.20475199752529e-06,-1.09070318261836e-06,8.50779783276861e-06,-1.65347993699078e-05,4.30375480851727e-06,-4.29037172399535e-06,1.8565666845642e-05,-1.01639213972203e-05,-5.32188815685301e-05,6.80994272702858e-07,-1.63880122749269e-05,-1.43960452351404e-05,4.52954351549073e-05,0.00020789737382722,-8.80331869258766e-06,3.71234603944457e-06,-1.18919107163811e-06,9.5606497762306e-06,-3.24178624942559e-06,3.36907223193517e-06,9.16202799792856e-06,0.000419058259910548,5.65084131890026e-09,-1.35544747810301e-09,0.000453043254519131,-0.000190160181405506,-0.000324596286968383,-5.60279331507921e-05,0.000373325203156185,4.56574464143543e-05,-0.000663119407139202,-0.000124150135201321,4.0172088870944e-05,-2.02114385336199e-05,-0.000286663224962528,0.00029783883699069,-4.40925860259564e-05,-0.00136970520843408,-3.02101662293011e-07,-6.62267429029294e-07,0.000127082577283516,-2.53614110059943e-06,-0.00359743162337161
"east_of_england","beta3",7.06572105720582e-05,-6.11742629075427e-06,1.02026284992679e-06,3.02766278120643e-06,-2.79105989806767e-06,5.00185335108196e-07,-3.08507411115837e-06,3.26545229158322e-06,-1.41113571540078e-06,2.16929184423684e-06,-2.13953256722843e-06,3.01839706275835e-06,6.0396087666099e-06,-2.03216450162743e-05,-6.07561585234234e-06,-3.29704709802728e-06,2.52843214116042e-06,8.27947331771506e-06,-8.80331869258766e-06,7.32333176160515e-06,-3.53819065374178e-06,2.37523078419787e-06,7.35663863248767e-07,-2.07221583518077e-06,-1.66908436505399e-06,2.27957600909955e-06,0.000233968968970811,2.83759785062532e-10,-1.48879459285823e-09,1.9510765432863e-05,7.19804536536202e-05,3.29652163561607e-05,-1.42232628593964e-05,2.84057717414604e-06,5.72075744754159e-07,4.23931742558971e-05,3.4578871224259e-05,4.70480642976303e-05,-3.36114682006971e-05,-7.33189561005869e-05,-3.87917058965652e-06,2.73047276360127e-06,0.000161716148886161,3.74707499888113e-08,-8.12111685026208e-08,4.70545925863456e-05,1.44012444834653e-06,0.00224816233641882
"east_of_england","beta4",-0.000161394141963631,2.41064726910509e-06,4.03471225542622e-06,-1.49796172739523e-06,2.97455178609686e-06,-1.52163836012075e-06,2.88801551526943e-06,-1.98763702573898e-06,3.11352868319871e-07,-5.75166257757372e-07,5.58570763737681e-07,-1.99384342206485e-06,-1.48253774439305e-06,9.02987402672879e-06,2.94706321172948e-06,2.37305903036376e-06,-2.55551901030521e-07,-4.00704003000305e-06,3.71234603944457e-06,-3.53819065374178e-06,3.63367414634205e-06,-1.92992279182096e-06,-7.18710293168602e-07,1.90604163307646e-06,5.65390482656092e-07,-1.00237478455659e-06,-2.90311618327508e-05,1.42685683583526e-10,-2.97656695425971e-10,-1.30121317544525e-05,-7.35466680416884e-05,-1.85813801068362e-05,-1.75291532740013e-05,2.19909506467396e-06,2.39117829150908e-07,-4.62235833564329e-05,-2.39895357851951e-05,-3.076328348135e-05,1.92619111720075e-05,3.41363625041633e-05,-3.95527037162573e-06,-4.29414538413061e-07,-5.68138901520949e-05,-9.28846423355315e-08,3.67097948229925e-08,-1.71938503053638e-05,-1.93916158522609e-07,0.000939439519212358
"east_of_england","beta5",-4.44155493652191e-05,-7.87984567100947e-07,2.40012113209772e-06,2.44175129660524e-06,-1.33210629820383e-06,2.6852095007542e-06,-2.40545340700508e-06,1.57267115521486e-06,7.00906832310141e-07,-2.77627979444619e-08,7.40658766000619e-07,4.60943355850384e-07,2.6175741113955e-06,-5.2686861166389e-06,-1.28975049071365e-06,-2.38223262064971e-06,4.5408046298494e-06,4.26316000480215e-06,-1.18919107163811e-06,2.37523078419787e-06,-1.92992279182096e-06,4.12960451157507e-06,-4.06558434296393e-06,1.94212731583229e-08,3.82555242706121e-06,-3.14259299096014e-06,-0.000135753566146223,2.51123134524856e-10,1.6693444750019e-10,-3.1443072375175e-05,-4.40307847854651e-06,1.40057969458372e-05,-1.39363627163577e-05,-1.08488604999154e-05,-1.97345742591214e-06,6.05320182619702e-05,4.26690662425742e-07,-2.73529874979008e-05,-2.38010675096471e-05,2.41268300785688e-05,-2.11578970539942e-05,-1.18299769220967e-06,-2.03360027171392e-06,1.20420505467964e-07,-2.18226964487092e-07,-5.17301636745252e-06,8.26961084182103e-07,0.000578168360718191
"east_of_england","beta6",-4.81740654392895e-05,1.42423596429784e-07,-7.29847524132859e-06,1.34896912270754e-06,-7.61988129705871e-06,-2.6154710934897e-06,-3.86923261651681e-07,3.40623897764041e-06,-4.53322349351368e-06,2.79542804011385e-06,-3.71446021684616e-06,6.4479674649213e-06,-9.83138118058651e-07,-3.99334981359716e-06,-3.84203330022639e-06,-2.39647944698526e-06,-6.43420514227338e-06,5.03904131440676e-06,9.5606497762306e-06,7.35663863248767e-07,-7.18710293168602e-07,-4.06558434296393e-06,1.5882244974436e-05,-8.35939580129081e-06,-3.83523312312076e-06,6.86672701698695e-06,0.000534128443209116,9.60479077476867e-10,-1.77748878332137e-09,8.02987798380139e-05,0.000117150073674868,-6.41140437063159e-06,5.21284087556138e-05,1.63105317321326e-05,6.3906826866562e-06,-0.00015906188490663,9.613644059028e-06,0.000107776131907196,-1.63045162255881e-05,-0.000142440245433533,6.37493429241794e-05,-8.48781511414295e-06,-2.15435938982519e-05,4.48434446677538e-08,2.08777010811249e-07,4.47286004123841e-05,-1.81649183780548e-07,-0.00333356783975952
"east_of_england","beta7",-2.10422462115395e-06,3.14816930116974e-07,1.04894126477093e-05,-3.43986883929615e-07,3.2955123904443e-06,-4.55681152124687e-06,4.71774651858354e-06,-3.64743221446468e-06,3.32240272748144e-06,-9.18630052765544e-07,1.79194200071436e-06,-5.31456727676351e-06,-5.01682757622627e-06,6.94658408702444e-06,4.19487444368843e-06,7.70435192125936e-06,2.17121349844079e-06,-6.49247021884535e-06,-3.24178624942559e-06,-2.07221583518077e-06,1.90604163307646e-06,1.94212731583229e-08,-8.35939580129081e-06,1.26589805010292e-05,-1.08873267804324e-05,2.75778923147253e-06,-2.00491680897078e-05,-2.85649223496418e-11,2.89372148025903e-10,2.16676683365208e-05,2.6075230927153e-05,3.84942119017563e-05,-1.70890593954897e-05,3.04261838063472e-05,-2.24466401604145e-06,-1.47683755569287e-05,-3.43465516774109e-05,1.22415652698415e-05,4.37368574708864e-05,8.10978584103896e-06,1.91605801868178e-05,7.54802525076727e-06,-1.71216228196422e-05,-4.37787580586692e-07,-5.43204725434089e-08,0.000112448925672102,-1.45424110888805e-06,0.00053154388323901
