"region","name","initial","min","max","discrete","include"
"east_of_england","alpha_D",0.74546077134927,0,1,FALSE,TRUE
"east_of_england","alpha_H",0.0147353432251847,0,1,FALSE,TRUE
"east_of_england","beta1",0.106209256607989,0,1,FALSE,TRUE
"east_of_england","beta10",0.0468266082901377,0,1,FALSE,TRUE
"east_of_england","beta11",0.0446547616605137,0,1,FALSE,TRUE
"east_of_england","beta12",0.0380320081640482,0,1,FALSE,TRUE
"east_of_england","beta13",0.048395371402455,0,1,FALSE,TRUE
"east_of_england","beta14",0.0639103179391401,0,1,FALSE,TRUE
"east_of_england","beta15",0.0596666849655049,0,1,FALSE,TRUE
"east_of_england","beta16",0.0339653594395916,0,1,FALSE,TRUE
"east_of_england","beta17",0.0426036958865651,0,1,FALSE,TRUE
"east_of_england","beta18",0.0597668215053893,0,1,FALSE,TRUE
"east_of_england","beta19",0.0486367952897906,0,1,FALSE,TRUE
"east_of_england","beta2",0.0876657874351533,0,1,FALSE,TRUE
"east_of_england","beta20",0.0684468285717981,0,1,FALSE,TRUE
"east_of_england","beta21",0.132674665647235,0,1,FALSE,TRUE
"east_of_england","beta22",0.0948813420133285,0,1,FALSE,TRUE
"east_of_england","beta23",0.0785458686139652,0,1,FALSE,TRUE
"east_of_england","beta24",0.113105053960995,0,1,FALSE,TRUE
"east_of_england","beta3",0.027837185749731,0,1,FALSE,TRUE
"east_of_england","beta4",0.0276407137491313,0,1,FALSE,TRUE
"east_of_england","beta5",0.0315845533344216,0,1,FALSE,TRUE
"east_of_england","beta6",0.0365574821266818,0,1,FALSE,TRUE
"east_of_england","beta7",0.0313985333086806,0,1,FALSE,TRUE
"east_of_england","beta8",0.0461611916987705,0,1,FALSE,TRUE
"east_of_england","beta9",0.0636471421056118,0,1,FALSE,TRUE
"east_of_england","eps",0.479061142237017,0,1,FALSE,TRUE
"east_of_england","m_CHR",1.05786511506539e-05,0,1,FALSE,TRUE
"east_of_england","m_CHW",4.55744566465957e-06,0,1,FALSE,TRUE
"east_of_england","mu_D",0.306618316402121,0,1,FALSE,TRUE
"east_of_england","mu_D_2",0.669464338628117,0,1,FALSE,TRUE
"east_of_england","mu_gamma_H",1.0840010164403,0,2,FALSE,TRUE
"east_of_england","mu_gamma_H_2",0.849820909638772,0,2,FALSE,TRUE
"east_of_england","mu_gamma_H_3",0.499795277025616,0,2,FALSE,TRUE
"east_of_england","p_G_D",0.0341289835134476,0,1,FALSE,TRUE
"east_of_england","p_G_D_CHR",0.537878144160286,0,1,FALSE,TRUE
"east_of_england","p_H",0.308471235574524,0,1,FALSE,TRUE
"east_of_england","p_H_2",0.902372161336152,0,1,FALSE,TRUE
"east_of_england","p_H_3",0.960062754688324,0,1,FALSE,TRUE
"east_of_england","p_H_D",0.649674413480276,0,1,FALSE,TRUE
"east_of_england","p_ICU",0.291098232074101,0,1,FALSE,TRUE
"east_of_england","p_ICU_2",0.114797431196361,0,1,FALSE,TRUE
"east_of_england","p_ICU_D",0.748306230824317,0,1,FALSE,TRUE
"east_of_england","p_NC",0.00439148030131358,0,1,FALSE,TRUE
"east_of_england","p_NC_weekend",0.00267089653472925,0,1,FALSE,TRUE
"east_of_england","p_W_D",0.299246959563358,0,1,FALSE,TRUE
"east_of_england","rho_pillar2_tests",0.00352638087800064,0,1,FALSE,TRUE
"east_of_england","start_date",33,1,75,TRUE,TRUE
"midlands","alpha_D",0.168316220304355,0,1,FALSE,TRUE
"midlands","alpha_H",0.0122134051353188,0,1,FALSE,TRUE
"midlands","beta1",0.113958973078649,0,1,FALSE,TRUE
"midlands","beta10",0.0578483719350312,0,1,FALSE,TRUE
"midlands","beta11",0.0434981447864903,0,1,FALSE,TRUE
"midlands","beta12",0.0345425497432967,0,1,FALSE,TRUE
"midlands","beta13",0.0402140910041667,0,1,FALSE,TRUE
"midlands","beta14",0.0618524302264337,0,1,FALSE,TRUE
"midlands","beta15",0.0577662544059739,0,1,FALSE,TRUE
"midlands","beta16",0.0428310949942839,0,1,FALSE,TRUE
"midlands","beta17",0.0416568110073509,0,1,FALSE,TRUE
"midlands","beta18",0.0587229929315602,0,1,FALSE,TRUE
"midlands","beta19",0.0557421314783816,0,1,FALSE,TRUE
"midlands","beta2",0.0264175676383143,0,1,FALSE,TRUE
"midlands","beta20",0.0767709774422423,0,1,FALSE,TRUE
"midlands","beta21",0.117493831819375,0,1,FALSE,TRUE
"midlands","beta22",0.123599368194733,0,1,FALSE,TRUE
"midlands","beta23",0.110223643422841,0,1,FALSE,TRUE
"midlands","beta24",0.113455211903111,0,1,FALSE,TRUE
"midlands","beta3",0.020795727270226,0,1,FALSE,TRUE
"midlands","beta4",0.0319789110382659,0,1,FALSE,TRUE
"midlands","beta5",0.0280252951239105,0,1,FALSE,TRUE
"midlands","beta6",0.0332970662872205,0,1,FALSE,TRUE
"midlands","beta7",0.0350653053481581,0,1,FALSE,TRUE
"midlands","beta8",0.0615459015537231,0,1,FALSE,TRUE
"midlands","beta9",0.0470285014735196,0,1,FALSE,TRUE
"midlands","eps",0.946825899109741,0,1,FALSE,TRUE
"midlands","m_CHR",4.88422175917874e-06,0,1,FALSE,TRUE
"midlands","m_CHW",2.92415228947786e-06,0,1,FALSE,TRUE
"midlands","mu_D",0.477731938283851,0,1,FALSE,TRUE
"midlands","mu_D_2",0.814887994240187,0,1,FALSE,TRUE
"midlands","mu_gamma_H",1.00947277170229,0,2,FALSE,TRUE
"midlands","mu_gamma_H_2",0.760702778971256,0,2,FALSE,TRUE
"midlands","mu_gamma_H_3",0.567964721633741,0,2,FALSE,TRUE
"midlands","p_G_D",0.0184867872551349,0,1,FALSE,TRUE
"midlands","p_G_D_CHR",0.342805198365543,0,1,FALSE,TRUE
"midlands","p_H",0.438178411421247,0,1,FALSE,TRUE
"midlands","p_H_2",0.919476472538728,0,1,FALSE,TRUE
"midlands","p_H_3",0.935450770648843,0,1,FALSE,TRUE
"midlands","p_H_D",0.382615358005605,0,1,FALSE,TRUE
"midlands","p_ICU",0.202169915505282,0,1,FALSE,TRUE
"midlands","p_ICU_2",0.126791075515201,0,1,FALSE,TRUE
"midlands","p_ICU_D",0.74553047533209,0,1,FALSE,TRUE
"midlands","p_NC",0.00500249990096354,0,1,FALSE,TRUE
"midlands","p_NC_weekend",0.00260064321734401,0,1,FALSE,TRUE
