"region","name","initial","min","max","discrete","include"
"london","beta22",0.082139382359521,0,1,FALSE,TRUE
"london","beta23",0.105955916345564,0,1,FALSE,TRUE
"london","beta24",0.0494163848415188,0,1,FALSE,TRUE
"london","beta3",0.0224316331831159,0,1,FALSE,TRUE
"london","beta4",0.036256768693693,0,1,FALSE,TRUE
"london","beta5",0.0427040796660881,0,1,FALSE,TRUE
"london","beta6",0.0316204103598206,0,1,FALSE,TRUE
"london","beta7",0.040127568622835,0,1,FALSE,TRUE
"london","beta8",0.0805298685770943,0,1,FALSE,TRUE
"london","beta9",0.0464225836194358,0,1,FALSE,TRUE
"london","eps",0.528493237090259,0,1,FALSE,TRUE
"london","m_CHR",1.0931585699664e-05,0,1,FALSE,TRUE
"london","m_CHW",2.10542964646887e-06,0,1,FALSE,TRUE
"london","mu_D",0.220893932032233,0,1,FALSE,TRUE
"london","mu_D_2",0.691502263447643,0,1,FALSE,TRUE
"london","mu_gamma_H",1.07336699833769,0,2,FALSE,TRUE
"london","mu_gamma_H_2",1.16434469851459,0,2,FALSE,TRUE
"london","mu_gamma_H_3",0.736711637398254,0,2,FALSE,TRUE
"london","p_G_D",0.046604858688652,0,1,FALSE,TRUE
"london","p_G_D_CHR",0.730534181109152,0,1,FALSE,TRUE
"london","p_H",0.437289295326188,0,1,FALSE,TRUE
"london","p_H_2",0.588030077045162,0,1,FALSE,TRUE
"london","p_H_3",0.8979507425218,0,1,FALSE,TRUE
"london","p_H_D",0.361529262189127,0,1,FALSE,TRUE
"london","p_ICU",0.294595411464566,0,1,FALSE,TRUE
"london","p_ICU_2",0.202778774156927,0,1,FALSE,TRUE
"london","p_ICU_D",0.800288306749486,0,1,FALSE,TRUE
"london","p_NC",0.00443030667778112,0,1,FALSE,TRUE
"london","p_NC_weekend",0.00388177435912308,0,1,FALSE,TRUE
"london","p_W_D",0.21649833854591,0,1,FALSE,TRUE
"london","rho_pillar2_tests",0.00773040534487288,0,1,FALSE,TRUE
"london","start_date",13,1,75,TRUE,TRUE
"london","strain_seed_date",454,433,517,TRUE,TRUE
"london","strain_transmission_2",1.59759321652645,0,3,FALSE,TRUE
"north_east_and_yorkshire","alpha_D",0.279952014682962,0,1,FALSE,TRUE
"north_east_and_yorkshire","alpha_H",0.00981683242496202,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta1",0.166379275162394,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta10",0.0450413589814809,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta11",0.0530423537123945,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta12",0.02722235704872,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta13",0.0463579769543933,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta14",0.0595795972684081,0,1,FALSE,TRUE
"north_east_and_yorkshire","beta15",0.0541122824670431,0,1,FALSE,TRUE
