"region","name","initial","min","max","discrete","include"
"east_of_england","alpha_D",0.671180040565368,0,1,FALSE,TRUE
"east_of_england","alpha_H",0.0018677985529421,0,1,FALSE,TRUE
"east_of_england","beta1",0.136826968654521,0,1,FALSE,TRUE
"east_of_england","beta10",0.050337090325901,0,1,FALSE,TRUE
"east_of_england","beta11",0.037700762803629,0,1,FALSE,TRUE
"east_of_england","beta12",0.0395054188567826,0,1,FALSE,TRUE
"east_of_england","beta13",0.0471029376736005,0,1,FALSE,TRUE
"east_of_england","beta14",0.0668820116932884,0,1,FALSE,TRUE
"east_of_england","beta15",0.052834831370594,0,1,FALSE,TRUE
"east_of_england","beta16",0.0359159031169278,0,1,FALSE,TRUE
"east_of_england","beta17",0.0363815190610213,0,1,FALSE,TRUE
"east_of_england","beta18",0.0641727544529628,0,1,FALSE,TRUE
"east_of_england","beta19",0.0450250707712341,0,1,FALSE,TRUE
"east_of_england","beta2",0.0384734250695815,0,1,FALSE,TRUE
"east_of_england","beta20",0.0424270274408376,0,1,FALSE,TRUE
"east_of_england","beta21",0.0419774915622665,0,1,FALSE,TRUE
"east_of_england","beta22",0.0705574127384575,0,1,FALSE,TRUE
"east_of_england","beta23",0.0722274360709783,0,1,FALSE,TRUE
"east_of_england","beta24",0.0318866166082566,0,1,FALSE,TRUE
"east_of_england","beta3",0.0288659473907244,0,1,FALSE,TRUE
"east_of_england","beta4",0.0301289707048483,0,1,FALSE,TRUE
"east_of_england","beta5",0.0358049675546733,0,1,FALSE,TRUE
"east_of_england","beta6",0.0255108167584652,0,1,FALSE,TRUE
"east_of_england","beta7",0.0389152203208637,0,1,FALSE,TRUE
"east_of_england","beta8",0.0446020574647964,0,1,FALSE,TRUE
"east_of_england","beta9",0.060809782386872,0,1,FALSE,TRUE
"east_of_england","eps",0.540055244173753,0,1,FALSE,TRUE
"east_of_england","m_CHR",1.3560834044721e-05,0,1,FALSE,TRUE
"east_of_england","m_CHW",2.36895975401711e-06,0,1,FALSE,TRUE
"east_of_england","mu_D",0.275750779840487,0,1,FALSE,TRUE
"east_of_england","mu_D_2",0.704526783034385,0,1,FALSE,TRUE
"east_of_england","mu_gamma_H",1.07193397076825,0,2,FALSE,TRUE
"east_of_england","mu_gamma_H_2",0.820286259215028,0,2,FALSE,TRUE
"east_of_england","mu_gamma_H_3",0.467555959462477,0,2,FALSE,TRUE
"east_of_england","p_G_D",0.043873476121274,0,1,FALSE,TRUE
"east_of_england","p_G_D_CHR",0.461241698291026,0,1,FALSE,TRUE
"east_of_england","p_H",0.3141147560434,0,1,FALSE,TRUE
"east_of_england","p_H_2",0.91555264809264,0,1,FALSE,TRUE
"east_of_england","p_H_3",0.938783484005081,0,1,FALSE,TRUE
"east_of_england","p_H_D",0.60988546281278,0,1,FALSE,TRUE
"east_of_england","p_ICU",0.342243665921427,0,1,FALSE,TRUE
"east_of_england","p_ICU_2",0.107278280942043,0,1,FALSE,TRUE
"east_of_england","p_ICU_D",0.59601154348594,0,1,FALSE,TRUE
"east_of_england","p_NC",0.0044406657067297,0,1,FALSE,TRUE
"east_of_england","p_NC_weekend",0.00229683031850426,0,1,FALSE,TRUE
"east_of_england","p_W_D",0.482292666877775,0,1,FALSE,TRUE
"east_of_england","rho_pillar2_tests",0.00536069991740959,0,1,FALSE,TRUE
"east_of_england","start_date",41,1,75,TRUE,TRUE
"east_of_england","strain_seed_date",460,433,517,TRUE,TRUE
"east_of_england","strain_transmission_2",1.65808764087193,0,3,FALSE,TRUE
"midlands","alpha_D",0.335699612891459,0,1,FALSE,TRUE
"midlands","alpha_H",0.00149558212012356,0,1,FALSE,TRUE
"midlands","beta1",0.10654921155816,0,1,FALSE,TRUE
"midlands","beta10",0.0600474104553951,0,1,FALSE,TRUE
"midlands","beta11",0.0379491710280756,0,1,FALSE,TRUE
"midlands","beta12",0.0363549034414802,0,1,FALSE,TRUE
"midlands","beta13",0.0371215921251849,0,1,FALSE,TRUE
"midlands","beta14",0.0659243055070354,0,1,FALSE,TRUE
"midlands","beta15",0.0592945798887852,0,1,FALSE,TRUE
"midlands","beta16",0.0417152130653242,0,1,FALSE,TRUE
"midlands","beta17",0.0341748425041024,0,1,FALSE,TRUE
"midlands","beta18",0.0694064721868732,0,1,FALSE,TRUE
"midlands","beta19",0.050820520784753,0,1,FALSE,TRUE
"midlands","beta2",0.0369460654332835,0,1,FALSE,TRUE
"midlands","beta20",0.0466585367721906,0,1,FALSE,TRUE
"midlands","beta21",0.0488265037030656,0,1,FALSE,TRUE
"midlands","beta22",0.0571816271286195,0,1,FALSE,TRUE
"midlands","beta23",0.0598216290848914,0,1,FALSE,TRUE
"midlands","beta24",0.0341104771077857,0,1,FALSE,TRUE
"midlands","beta3",0.0221208618920094,0,1,FALSE,TRUE
"midlands","beta4",0.0321034570196179,0,1,FALSE,TRUE
"midlands","beta5",0.0287351952655122,0,1,FALSE,TRUE
"midlands","beta6",0.033851718377779,0,1,FALSE,TRUE
"midlands","beta7",0.0332852196455258,0,1,FALSE,TRUE
"midlands","beta8",0.0639032562642992,0,1,FALSE,TRUE
"midlands","beta9",0.0464606656000319,0,1,FALSE,TRUE
"midlands","eps",0.91816069932557,0,1,FALSE,TRUE
"midlands","m_CHR",4.76483267440702e-06,0,1,FALSE,TRUE
"midlands","m_CHW",1.96011931318426e-06,0,1,FALSE,TRUE
"midlands","mu_D",0.392656237137812,0,1,FALSE,TRUE
"midlands","mu_D_2",0.850905336188185,0,1,FALSE,TRUE
"midlands","mu_gamma_H",1.26135770063093,0,2,FALSE,TRUE
"midlands","mu_gamma_H_2",0.797994404679203,0,2,FALSE,TRUE
"midlands","mu_gamma_H_3",0.492710562952169,0,2,FALSE,TRUE
"midlands","p_G_D",0.0253126677086549,0,1,FALSE,TRUE
"midlands","p_G_D_CHR",0.321334697001282,0,1,FALSE,TRUE
"midlands","p_H",0.423601288324417,0,1,FALSE,TRUE
"midlands","p_H_2",0.991254278957673,0,1,FALSE,TRUE
"midlands","p_H_3",0.884604719284869,0,1,FALSE,TRUE
"midlands","p_H_D",0.360317407655793,0,1,FALSE,TRUE
"midlands","p_ICU",0.221549153114349,0,1,FALSE,TRUE
"midlands","p_ICU_2",0.124773764241246,0,1,FALSE,TRUE
"midlands","p_ICU_D",0.748758408330819,0,1,FALSE,TRUE
"midlands","p_NC",0.00502841745726014,0,1,FALSE,TRUE
"midlands","p_NC_weekend",0.00249526414245939,0,1,FALSE,TRUE
"midlands","p_W_D",0.699587790193377,0,1,FALSE,TRUE
"midlands","rho_pillar2_tests",0.00926830254460354,0,1,FALSE,TRUE
"midlands","start_date",31,1,75,TRUE,TRUE
"midlands","strain_seed_date",460,433,517,TRUE,TRUE
"midlands","strain_transmission_2",1.6933803563815,0,3,FALSE,TRUE
"london","alpha_D",0.481963448558696,0,1,FALSE,TRUE
"london","alpha_H",0.0082491159922,0,1,FALSE,TRUE
"london","beta1",0.0984057829926274,0,1,FALSE,TRUE
"london","beta10",0.0565982416614659,0,1,FALSE,TRUE
"london","beta11",0.0425727273038974,0,1,FALSE,TRUE
"london","beta12",0.0399816925151934,0,1,FALSE,TRUE
"london","beta13",0.0598393391829243,0,1,FALSE,TRUE
"london","beta14",0.0782928296330711,0,1,FALSE,TRUE
"london","beta15",0.0710112728697178,0,1,FALSE,TRUE
"london","beta16",0.036888532045644,0,1,FALSE,TRUE
"london","beta17",0.0519587174256972,0,1,FALSE,TRUE
"london","beta18",0.0757343002351561,0,1,FALSE,TRUE
"london","beta19",0.059184813700017,0,1,FALSE,TRUE
"london","beta2",0.0223987289496006,0,1,FALSE,TRUE
"london","beta20",0.0586655519226104,0,1,FALSE,TRUE
"london","beta21",0.0449316318088507,0,1,FALSE,TRUE
"london","beta22",0.0702561140675816,0,1,FALSE,TRUE
"london","beta23",0.107773316227512,0,1,FALSE,TRUE
"london","beta24",0.0328588348731265,0,1,FALSE,TRUE
"london","beta3",0.0230236099086163,0,1,FALSE,TRUE
"london","beta4",0.0362814054582882,0,1,FALSE,TRUE
"london","beta5",0.0426852072154088,0,1,FALSE,TRUE
"london","beta6",0.0283647664408717,0,1,FALSE,TRUE
"london","beta7",0.0483430696797811,0,1,FALSE,TRUE
"london","beta8",0.0657915668115702,0,1,FALSE,TRUE
"london","beta9",0.0557275940005506,0,1,FALSE,TRUE
"london","eps",0.580670076946862,0,1,FALSE,TRUE
"london","m_CHR",1.51485824995529e-05,0,1,FALSE,TRUE
"london","m_CHW",1.70555445058355e-05,0,1,FALSE,TRUE
"london","mu_D",0.22942018437511,0,1,FALSE,TRUE
"london","mu_D_2",0.675979487033194,0,1,FALSE,TRUE
"london","mu_gamma_H",0.909327810888088,0,2,FALSE,TRUE
"london","mu_gamma_H_2",1.16862979961418,0,2,FALSE,TRUE
"london","mu_gamma_H_3",0.710519688992449,0,2,FALSE,TRUE
"london","p_G_D",0.0351040277808043,0,1,FALSE,TRUE
"london","p_G_D_CHR",0.578755385135479,0,1,FALSE,TRUE
"london","p_H",0.449880302885397,0,1,FALSE,TRUE
"london","p_H_2",0.774803025995477,0,1,FALSE,TRUE
"london","p_H_3",0.805995636589678,0,1,FALSE,TRUE
"london","p_H_D",0.377024817384161,0,1,FALSE,TRUE
"london","p_ICU",0.225280679648853,0,1,FALSE,TRUE
"london","p_ICU_2",0.214923334260802,0,1,FALSE,TRUE
