"region","name","alpha_D","alpha_H","beta17","beta18","beta19","beta20","beta21","beta22","beta23","beta24","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rho_pillar2_tests","strain_seed_date","strain_transmission_2"
"east_of_england","rho_pillar2_tests",5.22303997836309e-05,-5.34215854315413e-07,-2.08654016350468e-07,1.27455643600374e-06,-4.09026711879714e-07,1.30481521778363e-07,-2.60953986851806e-06,2.01951840731237e-07,1.15098652217651e-06,-1.90782188898692e-06,-5.3673412767155e-05,-7.4567470023378e-10,2.62068047972355e-10,-6.63099549408364e-06,3.28945573770511e-05,1.24978834164598e-05,-1.86296812569793e-05,9.37147915316444e-06,1.16314629923684e-06,-1.04168171438415e-05,3.24106368436791e-05,-1.73721476170134e-05,6.37650419670831e-06,7.98924940015238e-06,-8.81726314528337e-06,3.07394384985929e-06,3.29070449356608e-05,4.25681809965318e-08,-6.30790355697549e-08,-2.31708450526852e-05,1.35879272170218e-06,0.000194541067627278,2.78461255057162e-05
"east_of_england","strain_seed_date",0.0137403931978792,-7.81085354663565e-05,0.00105320492581323,-0.00362308826888948,0.00490525670644941,-0.00203471809796764,-0.00363337298107019,0.00117833666182508,-0.00254706025245912,-0.00279771393643658,0.0423717346814844,2.34753354808632e-07,-8.03627802257031e-07,0.0227742628518303,0.0353954676476657,-0.0491394475938442,-0.00988565611941943,0.00120689502003317,-0.0108165623857292,-0.0355738463859903,0.0286347364759044,-0.00789735015335481,-0.0571186151955125,-0.00816622462345183,0.00488772487384241,0.00513881413808217,-0.00444591678962808,8.90780495447067e-05,2.81737359653323e-05,0.0904536330242853,0.000194541067627278,5.54177775116368,0.0820136457408429
"east_of_england","strain_transmission_2",-0.00134936347184057,-4.63640894129321e-06,-2.6797701680813e-06,-1.50103933943796e-05,6.62525157123872e-05,-8.80788988444806e-05,-0.000184305815189596,-3.25782932870975e-05,-6.0129134777665e-05,-0.000199391691698251,0.000644217559109521,-1.24428813409689e-08,2.19613565461878e-08,0.000170250873448103,0.000620301581192623,-0.00086707184042939,1.9991168066008e-05,-4.12484555026457e-05,-7.04573028479147e-05,-0.000670021735642862,0.000787511471672998,0.000306645369878637,-0.000800485616356862,0.000183267688481312,0.000119181738339786,0.000172676009043211,0.00157616862094486,6.25822320555147e-06,4.61416918654923e-07,0.00057943684820372,2.78461255057162e-05,0.0820136457408429,0.00439559172798589
"midlands","alpha_D",0.0045866637724783,1.38306584557323e-05,-8.29992661357471e-06,3.05757170603101e-05,-9.18015028021272e-06,-3.83834385109046e-05,6.04588104230431e-06,2.08271280699969e-05,-3.91325793346536e-05,-9.79610725592482e-05,0.00145949218739711,1.94598497206292e-10,-8.41340044282204e-10,0.000266429319985095,0.00473293825760469,-0.00136207550342722,-0.000722339586840073,-4.64107684650657e-05,9.69176511091742e-05,0.000919489771095469,-0.000911636975955824,0.00170594459033095,0.000147749836145246,-9.00471047649996e-05,0.000272978804497758,0.000143185905048486,-0.000281935824993603,1.41607582059228e-06,-1.61886671237536e-06,0.00120396161186725,-3.83263621217583e-06,0.00251842860465497,0.000440938533679297
"midlands","alpha_H",1.38306584557323e-05,1.27038597380532e-06,6.5278943083348e-07,-1.58953692846337e-08,-6.09798978064827e-07,2.04458400679133e-07,-3.88709012035458e-07,3.0884164976123e-07,2.29649766408155e-07,-4.33018255554249e-07,-4.753809412267e-05,2.11441305396027e-10,-5.8947039531885e-11,-1.08662952103913e-05,7.50460675660722e-06,-2.59070676199187e-05,-7.08493231511024e-06,-2.00833540745176e-06,2.13853211529079e-06,4.12341366975147e-06,1.32485169797776e-07,8.15017350329365e-06,-2.51656700437796e-06,1.42843741504673e-05,-4.00367732112017e-06,1.50177629882825e-06,-2.5493105168264e-05,1.17883661412814e-07,6.44153280332667e-08,-1.22885697370372e-05,1.78384088744922e-07,-0.00021841574997669,6.04189796279318e-06
"midlands","beta17",-8.29992661357471e-06,6.5278943083348e-07,1.89589771880204e-06,-7.75591182646558e-07,-1.82968231753843e-06,1.68829513711716e-06,-6.67188758489897e-07,1.88016131078014e-06,-8.90794806389319e-07,1.88124087275279e-06,-1.77827070345369e-05,3.55796024876569e-10,-1.66497414146301e-11,-2.67359323358812e-05,-1.10350961211195e-06,-6.38522569216377e-05,-2.86060845928689e-05,5.8574959079582e-06,1.856870218616e-06,-7.45461441237899e-07,1.4334624923404e-05,8.69959945501053e-06,-3.00694350915416e-06,2.06190160233216e-05,-1.00425068251696e-05,2.68406479212821e-06,-4.12719963505935e-05,2.24905257455826e-07,5.18381397970554e-08,1.83080788755068e-05,8.92107202104301e-07,-0.000570077246140142,-1.17188036693079e-05
"midlands","beta18",3.05757170603101e-05,-1.58953692846337e-08,-7.75591182646558e-07,3.40822159775944e-06,-5.21624585120041e-07,-1.22537072893904e-06,-4.08019801972194e-07,-4.48077493367567e-07,-1.78043519562452e-06,-1.21215936230475e-06,2.16990268864363e-05,-3.85126065094759e-10,9.75218001041342e-11,1.60722565295456e-05,7.83360941080463e-06,3.17990223285865e-05,2.14673414509418e-05,-1.55940330121761e-05,-7.1899002138416e-07,1.19636809064007e-05,-8.73486506589957e-06,5.63027068806201e-06,-5.14824972412109e-06,1.70010883621879e-05,6.63267538437371e-06,-1.2952541163637e-06,-1.05754380105243e-05,9.61356953175773e-09,-2.04087488871576e-08,-8.89671460352255e-07,-2.00062695257934e-07,0.000591501389577665,2.90594360523257e-05
"midlands","beta19",-9.18015028021272e-06,-6.09798978064827e-07,-1.82968231753843e-06,-5.21624585120041e-07,6.69995958901587e-06,-3.73313502895868e-06,9.36533359589015e-07,-2.87976880940632e-06,3.5450559974502e-06,-5.1733638508546e-06,-0.000128340695892533,1.89909889688752e-10,-1.93117866957555e-10,-1.53230819639214e-05,-8.02328038350653e-06,3.40284772231475e-05,9.48706001016018e-06,-1.56290270556359e-05,-3.4788361203815e-06,3.34746532132418e-06,-1.61116215651577e-05,-8.22028585251752e-06,-3.86136016779889e-06,-3.94988229620669e-06,1.04732410502088e-05,-2.72067297345665e-06,3.17027112137111e-05,7.67881601323288e-08,3.17245289583307e-07,-8.44380092061894e-05,-1.47454433365653e-06,0.000706582780607187,1.81505597209837e-05
"midlands","beta20",-3.83834385109046e-05,2.04458400679133e-07,1.68829513711716e-06,-1.22537072893904e-06,-3.73313502895868e-06,4.65174729205698e-06,-1.27146032594593e-06,2.67620136204466e-06,1.14840017504324e-06,3.74947945315852e-06,0.000105296065340711,-1.27848463167134e-10,5.62723505223027e-11,4.79424557907834e-06,-3.56436594670197e-05,-2.17872220611814e-05,5.1062898698911e-06,9.85167287606992e-06,1.31596376810081e-06,-8.34476885999842e-06,1.90751836073407e-05,-2.46905424549359e-05,2.39734338154506e-06,-1.00615625187151e-05,-9.49171361271462e-06,2.34099586877241e-06,1.0867981363919e-05,-9.77376132802516e-08,-2.18929313301709e-07,6.55902595452125e-06,8.56846594307042e-07,-0.000889972604632794,-4.44233644152925e-05
"midlands","beta21",6.04588104230431e-06,-3.88709012035458e-07,-6.67188758489897e-07,-4.08019801972194e-07,9.36533359589015e-07,-1.27146032594593e-06,5.59985200701168e-06,-1.43717134646539e-06,-3.69236549927612e-06,5.09218018254211e-06,-6.39209999542623e-05,5.08773584314344e-10,4.43723103349247e-12,-2.4510487911498e-06,-1.83781875558792e-05,-2.81694604787125e-05,1.55266953363268e-05,1.90359598576495e-06,-4.23179630636953e-06,-1.30163594537044e-05,5.4176939193373e-06,-6.39517173034755e-05,9.22836580193103e-06,1.41249956668445e-06,-7.53588204222727e-06,-4.15759805879156e-06,-9.66484765913273e-05,-2.89516884546425e-07,6.14042248252716e-08,2.12777016518558e-05,1.97079642764027e-06,-0.000419051866869121,-4.49549033696332e-05
"midlands","beta22",2.08271280699969e-05,3.0884164976123e-07,1.88016131078014e-06,-4.48077493367567e-07,-2.87976880940632e-06,2.67620136204466e-06,-1.43717134646539e-06,2.13642870300707e-05,-1.42682155499267e-05,9.44964229658358e-06,0.000175630304821559,1.18206504981929e-09,1.20203662531703e-10,-3.72362606706309e-05,7.63115855638671e-05,-0.000100171595086678,5.27187731154986e-06,4.93886717100755e-06,-2.08013857252118e-07,-1.17691066565449e-05,3.3689469179097e-06,-6.84030472214368e-05,7.46324316183622e-06,3.0262347105857e-05,-2.89984274234094e-05,5.35674752440682e-06,-0.000144112534348746,4.11300360143848e-07,-1.19247862964947e-07,4.38120632830935e-06,2.7696166911255e-06,-0.00151511984897962,-6.49375687772964e-05
"midlands","beta23",-3.91325793346536e-05,2.29649766408155e-07,-8.90794806389319e-07,-1.78043519562452e-06,3.5450559974502e-06,1.14840017504324e-06,-3.69236549927612e-06,-1.42682155499267e-05,5.04158655372324e-05,-3.02018639709992e-05,-0.000168501726459187,-3.72644187539207e-09,-7.66764833964133e-10,8.37219806872278e-05,6.03698822702159e-05,0.000160806107172083,-3.4193936783925e-05,-5.49474303126284e-06,-4.1787527042386e-06,2.59591706498992e-05,-1.65597581338061e-05,0.000115429117659077,5.98893642191468e-06,-0.000117547954861963,4.15473135760482e-05,-6.11485399179284e-07,0.000222091591819675,-9.71989149787655e-07,-9.15556321235546e-08,-0.000263453185339235,-8.62143835321999e-06,0.000534018873659857,-9.43002435474564e-06
"midlands","beta24",-9.79610725592482e-05,-4.33018255554249e-07,1.88124087275279e-06,-1.21215936230475e-06,-5.1733638508546e-06,3.74947945315852e-06,5.09218018254211e-06,9.44964229658358e-06,-3.02018639709992e-05,4.95846180232917e-05,0.000252443911154599,2.8778111437993e-09,9.38023384691488e-10,-5.30255542838284e-05,-0.000183051197988572,-0.000217299122571504,9.0363870195273e-05,2.30837083159656e-05,-3.24648261951195e-06,-5.70665428059407e-05,7.37539749797355e-05,-0.0002575861382256,1.90072685783007e-05,4.18134485494576e-05,-4.75664814627829e-05,-4.92103972415559e-06,-0.000261286524523146,1.92420494138076e-07,-3.29660174980059e-07,0.000191052444886102,1.08512709642546e-05,-0.00261675583257042,-0.000113341138551551
"midlands","eps",0.00145949218739711,-4.753809412267e-05,-1.77827070345369e-05,2.16990268864363e-05,-0.000128340695892533,0.000105296065340711,-6.39209999542623e-05,0.000175630304821559,-0.000168501726459187,0.000252443911154599,0.0429465580147442,-3.59009742865331e-08,2.71804836603825e-09,0.00189317325618739,-0.00670352609449544,0.0030037803172866,0.000904640450637929,0.000583045417673166,9.45027540605424e-05,0.000733387179207906,0.000250549066253901,-0.00539385613906029,0.00111279974880676,-0.00358122761326994,0.000333274921263742,0.000130513791995556,-0.00158718914265316,-1.31291228674219e-05,-1.8007352242559e-05,0.00290916929364675,4.76030475283415e-05,-0.0205926181124997,-0.00133591117409966
"midlands","m_CHR",1.94598497206292e-10,2.11441305396027e-10,3.55796024876569e-10,-3.85126065094759e-10,1.89909889688752e-10,-1.27848463167134e-10,5.08773584314344e-10,1.18206504981929e-09,-3.72644187539207e-09,2.8778111437993e-09,-3.59009742865331e-08,1.04227368984305e-12,-5.20110610567585e-14,-2.80416091749986e-08,-1.30271338806872e-08,-6.04546119301007e-08,-3.31481893507876e-09,1.36428108995114e-09,8.63639028487036e-10,4.47533841658608e-09,7.78650048179603e-09,-6.53951449636332e-09,-3.00015648357161e-09,1.5713289428098e-08,-7.08618740748987e-09,3.22300426702346e-10,-3.25328761948458e-08,2.39710171132753e-10,1.0315596149244e-11,4.70678952503589e-08,1.34829748252875e-09,-3.15798855547342e-07,-2.68437027265443e-09
"midlands","m_CHW",-8.41340044282204e-10,-5.8947039531885e-11,-1.66497414146301e-11,9.75218001041342e-11,-1.93117866957555e-10,5.62723505223027e-11,4.43723103349247e-12,1.20203662531703e-10,-7.66764833964133e-10,9.38023384691488e-10,2.71804836603825e-09,-5.20110610567585e-14,1.30995648387424e-13,2.7898892916754e-09,2.61886435121353e-09,-1.256966880843e-09,3.0041355375926e-09,8.68648349747626e-10,-3.65215889409822e-10,-1.66071560410089e-09,2.98365828564765e-09,-5.18637758848869e-09,-2.03132014449806e-09,8.00100509529379e-11,-9.57910593880757e-10,-4.23552447195717e-11,-4.15301035919317e-09,2.73396171792895e-12,-7.04626538336418e-12,1.03507538051029e-08,2.75638265459884e-10,-4.3926807361981e-08,-4.5172273082322e-10
"midlands","mu_D",0.000266429319985095,-1.08662952103913e-05,-2.67359323358812e-05,1.60722565295456e-05,-1.53230819639214e-05,4.79424557907834e-06,-2.4510487911498e-06,-3.72362606706309e-05,8.37219806872278e-05,-5.30255542838284e-05,0.00189317325618739,-2.80416091749986e-08,2.7898892916754e-09,0.00230766861656781,0.000215691771660888,0.00190405535709868,0.000367591407089995,-0.000103794211293926,-7.1979793823852e-05,-0.000793481971356437,-0.000314214657226252,0.000167640149323661,0.00055317302398007,-0.00141384166242251,-5.29925029416999e-05,-1.22206793125352e-05,0.00131032841205153,-9.7216490641655e-06,-4.82385446266379e-06,0.000894100999888702,-4.69154292589002e-05,0.00284986517676814,-0.00017073602889947
"midlands","mu_D_2",0.00473293825760469,7.50460675660722e-06,-1.10350961211195e-06,7.83360941080463e-06,-8.02328038350653e-06,-3.56436594670197e-05,-1.83781875558792e-05,7.63115855638671e-05,6.03698822702159e-05,-0.000183051197988572,-0.00670352609449544,-1.30271338806872e-08,2.61886435121353e-09,0.000215691771660888,0.019303216791175,-0.00252097833503325,-0.000210629126450193,-0.000859110905777894,-0.000180040912234412,0.00156642023817461,-0.00205446816739351,0.0075169426728478,-0.000100629848983899,0.000272936001542786,0.000294890831408451,0.000361055683989892,0.00140565028351336,-1.37439189459516e-06,-2.88608647646317e-06,0.00109015012185931,-6.51237732257124e-05,0.0235650675793985,0.000198523423945236
"midlands","mu_gamma_H",-0.00136207550342722,-2.59070676199187e-05,-6.38522569216377e-05,3.17990223285865e-05,3.40284772231475e-05,-2.17872220611814e-05,-2.81694604787125e-05,-0.000100171595086678,0.000160806107172083,-0.000217299122571504,0.0030037803172866,-6.04546119301007e-08,-1.256966880843e-09,0.00190405535709868,-0.00252097833503325,0.0102511838364461,0.000834140397649459,0.000222035690124047,1.24155148687549e-05,-0.000904611138362848,-0.00133296438984483,-0.0014919839840635,-0.000552505353485639,-0.000839558595323809,0.000685803132601847,-0.00010343483256964,0.00366682838228738,-1.49058196495431e-05,3.47422923945678e-06,-0.000667725586424723,-0.00019878683426725,0.0365588843679688,0.000877554755900442
"midlands","mu_gamma_H_2",-0.000722339586840073,-7.08493231511024e-06,-2.86060845928689e-05,2.14673414509418e-05,9.48706001016018e-06,5.1062898698911e-06,1.55266953363268e-05,5.27187731154986e-06,-3.4193936783925e-05,9.0363870195273e-05,0.000904640450637929,-3.31481893507876e-09,3.0041355375926e-09,0.000367591407089995,-0.000210629126450193,0.000834140397649459,0.00215870188492582,-0.000447043131941735,-9.16706935113048e-05,-0.000249165467092327,-0.000195272153568726,-0.00112285556473248,2.56575782627763e-05,-0.000323555158090545,6.48828962685064e-05,-1.70595393738598e-05,-6.40726816508953e-05,-5.4234731424404e-06,-2.02767282229238e-06,-0.00120819635536874,2.44275351335434e-05,0.00386092529833285,-0.000314044300074917
"midlands","mu_gamma_H_3",-4.64107684650657e-05,-2.00833540745176e-06,5.8574959079582e-06,-1.55940330121761e-05,-1.56290270556359e-05,9.85167287606992e-06,1.90359598576495e-06,4.93886717100755e-06,-5.49474303126284e-06,2.30837083159656e-05,0.000583045417673166,1.36428108995114e-09,8.68648349747626e-10,-0.000103794211293926,-0.000859110905777894,0.000222035690124047,-0.000447043131941735,0.000589360107608721,3.03206857787618e-05,-0.0001083121244261,0.000133678271053672,-0.000306211426292084,-0.000127640662102251,-0.000108563525038294,6.35248453588224e-05,-1.96641849270749e-05,0.000339525496053368,-1.68654614841762e-06,-9.54046746386404e-09,0.000701483111855717,2.05135025391783e-06,-0.00344739461019054,-0.00012791891935064
"midlands","p_G_D",9.69176511091742e-05,2.13853211529079e-06,1.856870218616e-06,-7.1899002138416e-07,-3.4788361203815e-06,1.31596376810081e-06,-4.23179630636953e-06,-2.08013857252118e-07,-4.1787527042386e-06,-3.24648261951195e-06,9.45027540605424e-05,8.63639028487036e-10,-3.65215889409822e-10,-7.1979793823852e-05,-0.000180040912234412,1.24155148687549e-05,-9.16706935113048e-05,3.03206857787618e-05,3.34981741303307e-05,7.67235161323573e-05,-2.88105701878658e-05,-3.00863393915103e-05,-1.22717915602575e-05,7.26642507586894e-05,1.93902357859389e-05,3.98830674167468e-06,8.52526890901142e-05,1.01485416211916e-06,-1.23377908197469e-07,-2.11417433098698e-05,-1.57441275846227e-06,0.000166933684638984,8.00737598392606e-05
"midlands","p_G_D_CHR",0.000919489771095469,4.12341366975147e-06,-7.45461441237899e-07,1.19636809064007e-05,3.34746532132418e-06,-8.34476885999842e-06,-1.30163594537044e-05,-1.17691066565449e-05,2.59591706498992e-05,-5.70665428059407e-05,0.000733387179207906,4.47533841658608e-09,-1.66071560410089e-09,-0.000793481971356437,0.00156642023817461,-0.000904611138362848,-0.000249165467092327,-0.0001083121244261,7.67235161323573e-05,0.002081778350961,-0.000195552909557982,0.00124835500739946,-0.000372087056987519,0.000457130944692351,0.000181745969023515,6.73537585606568e-05,0.000331248262877763,2.71099464853308e-06,-1.74549324722877e-06,-0.00102847411762993,1.94241710888069e-05,0.0077149081857075,0.000327732076119908
"midlands","p_H",-0.000911636975955824,1.32485169797776e-07,1.4334624923404e-05,-8.73486506589957e-06,-1.61116215651577e-05,1.90751836073407e-05,5.4176939193373e-06,3.3689469179097e-06,-1.65597581338061e-05,7.37539749797355e-05,0.000250549066253901,7.78650048179603e-09,2.98365828564765e-09,-0.000314214657226252,-0.00205446816739351,-0.00133296438984483,-0.000195272153568726,0.000133678271053672,-2.88105701878658e-05,-0.000195552909557982,0.000984238132410448,-0.000947139265213702,0.000107692479159556,0.000263586185824082,-0.000309381264852452,-6.16097903143583e-05,-0.000788254152727232,-4.1863319960117e-07,8.32357255826038e-07,0.000500127857670972,4.77603187888302e-05,-0.0144342251240061,-0.000315260762405204
"midlands","p_H_2",0.00170594459033095,8.15017350329365e-06,8.69959945501053e-06,5.63027068806201e-06,-8.22028585251752e-06,-2.46905424549359e-05,-6.39517173034755e-05,-6.84030472214368e-05,0.000115429117659077,-0.0002575861382256,-0.00539385613906029,-6.53951449636332e-09,-5.18637758848869e-09,0.000167640149323661,0.0075169426728478,-0.0014919839840635,-0.00112285556473248,-0.000306211426292084,-3.00863393915103e-05,0.00124835500739946,-0.000947139265213702,0.0079460969662648,-0.000171834577165918,-0.00027802953671486,0.000447322843198067,0.000173403960219756,0.00320997989386441,4.07442703485055e-06,-2.80954553164528e-06,0.00185916602870474,-5.70368789192685e-05,0.0292616685199523,0.00147163806093056
"midlands","p_H_3",0.000147749836145246,-2.51656700437796e-06,-3.00694350915416e-06,-5.14824972412109e-06,-3.86136016779889e-06,2.39734338154506e-06,9.22836580193103e-06,7.46324316183622e-06,5.98893642191468e-06,1.90072685783007e-05,0.00111279974880676,-3.00015648357161e-09,-2.03132014449806e-09,0.00055317302398007,-0.000100629848983899,-0.000552505353485639,2.56575782627763e-05,-0.000127640662102251,-1.22717915602575e-05,-0.000372087056987519,0.000107692479159556,-0.000171834577165918,0.00109814461982987,-0.000398148341760442,-0.000195224556677183,-2.26158760546255e-05,-0.000773241404619819,-6.12606989607255e-07,-3.08786353056099e-06,-2.58534681692441e-07,4.97193776017596e-06,-0.00493310085602715,-0.000340002457007486
"midlands","p_H_D",-9.00471047649996e-05,1.42843741504673e-05,2.06190160233216e-05,1.70010883621879e-05,-3.94988229620669e-06,-1.00615625187151e-05,1.41249956668445e-06,3.0262347105857e-05,-0.000117547954861963,4.18134485494576e-05,-0.00358122761326994,1.5713289428098e-08,8.00100509529379e-11,-0.00141384166242251,0.000272936001542786,-0.000839558595323809,-0.000323555158090545,-0.000108563525038294,7.26642507586894e-05,0.000457130944692351,0.000263586185824082,-0.00027802953671486,-0.000398148341760442,0.00187769283262053,-0.000215805759283269,-9.25943281155442e-06,-0.00128132407033329,7.35929659726836e-06,5.16973202865208e-06,-0.000467889661341785,1.96959127069501e-05,0.00372654260383311,0.000391705494262666
"midlands","p_ICU",0.000272978804497758,-4.00367732112017e-06,-1.00425068251696e-05,6.63267538437371e-06,1.04732410502088e-05,-9.49171361271462e-06,-7.53588204222727e-06,-2.89984274234094e-05,4.15473135760482e-05,-4.75664814627829e-05,0.000333274921263742,-7.08618740748987e-09,-9.57910593880757e-10,-5.29925029416999e-05,0.000294890831408451,0.000685803132601847,6.48828962685064e-05,6.35248453588224e-05,1.93902357859389e-05,0.000181745969023515,-0.000309381264852452,0.000447322843198067,-0.000195224556677183,-0.000215805759283269,0.000398914843784238,-1.81665979655162e-05,0.00114950971294046,-1.77340377445397e-06,-9.64074517065827e-08,-0.000470923307647358,-1.66121601337285e-05,0.00915774195331361,0.000312191267391967
"midlands","p_ICU_2",0.000143185905048486,1.50177629882825e-06,2.68406479212821e-06,-1.2952541163637e-06,-2.72067297345665e-06,2.34099586877241e-06,-4.15759805879156e-06,5.35674752440682e-06,-6.11485399179284e-07,-4.92103972415559e-06,0.000130513791995556,3.22300426702346e-10,-4.23552447195717e-11,-1.22206793125352e-05,0.000361055683989892,-0.00010343483256964,-1.70595393738598e-05,-1.96641849270749e-05,3.98830674167468e-06,6.73537585606568e-05,-6.16097903143583e-05,0.000173403960219756,-2.26158760546255e-05,-9.25943281155442e-06,-1.81665979655162e-05,3.01494313114245e-05,-5.83350344347278e-05,7.7180021755603e-07,-9.06385462609234e-08,9.28766938671449e-06,-9.22239795318871e-07,-0.000249748418961576,6.95114092685528e-06
"midlands","p_ICU_D",-0.000281935824993603,-2.5493105168264e-05,-4.12719963505935e-05,-1.05754380105243e-05,3.17027112137111e-05,1.0867981363919e-05,-9.66484765913273e-05,-0.000144112534348746,0.000222091591819675,-0.000261286524523146,-0.00158718914265316,-3.25328761948458e-08,-4.15301035919317e-09,0.00131032841205153,0.00140565028351336,0.00366682838228738,-6.40726816508953e-05,0.000339525496053368,8.52526890901142e-05,0.000331248262877763,-0.000788254152727232,0.00320997989386441,-0.000773241404619819,-0.00128132407033329,0.00114950971294046,-5.83350344347278e-05,0.0124422551473517,-1.1000408697216e-05,-1.64057429178111e-06,-0.00131246633028541,-0.000110403802084015,0.0295634005506491,0.00144699539579961
"midlands","p_NC",1.41607582059228e-06,1.17883661412814e-07,2.24905257455826e-07,9.61356953175773e-09,7.67881601323288e-08,-9.77376132802516e-08,-2.89516884546425e-07,4.11300360143848e-07,-9.71989149787655e-07,1.92420494138076e-07,-1.31291228674219e-05,2.39710171132753e-10,2.73396171792895e-12,-9.7216490641655e-06,-1.37439189459516e-06,-1.49058196495431e-05,-5.4234731424404e-06,-1.68654614841762e-06,1.01485416211916e-06,2.71099464853308e-06,-4.1863319960117e-07,4.07442703485055e-06,-6.12606989607255e-07,7.35929659726836e-06,-1.77340377445397e-06,7.7180021755603e-07,-1.1000408697216e-05,1.86862944600796e-07,6.60305038820169e-09,6.50750554382392e-06,9.57670157166728e-08,-3.05585117210996e-05,5.50624538326762e-06
"midlands","p_NC_weekend",-1.61886671237536e-06,6.44153280332667e-08,5.18381397970554e-08,-2.04087488871576e-08,3.17245289583307e-07,-2.18929313301709e-07,6.14042248252716e-08,-1.19247862964947e-07,-9.15556321235546e-08,-3.29660174980059e-07,-1.8007352242559e-05,1.0315596149244e-11,-7.04626538336418e-12,-4.82385446266379e-06,-2.88608647646317e-06,3.47422923945678e-06,-2.02767282229238e-06,-9.54046746386404e-09,-1.23377908197469e-07,-1.74549324722877e-06,8.32357255826038e-07,-2.80954553164528e-06,-3.08786353056099e-06,5.16973202865208e-06,-9.64074517065827e-08,-9.06385462609234e-08,-1.64057429178111e-06,6.60305038820169e-09,7.52483605161526e-08,-4.74314341656268e-06,-6.960358636645e-08,1.05980918226219e-05,2.39966170196146e-06
"midlands","p_W_D",0.00120396161186725,-1.22885697370372e-05,1.83080788755068e-05,-8.89671460352255e-07,-8.44380092061894e-05,6.55902595452125e-06,2.12777016518558e-05,4.38120632830935e-06,-0.000263453185339235,0.000191052444886102,0.00290916929364675,4.70678952503589e-08,1.03507538051029e-08,0.000894100999888702,0.00109015012185931,-0.000667725586424723,-0.00120819635536874,0.000701483111855717,-2.11417433098698e-05,-0.00102847411762993,0.000500127857670972,0.00185916602870474,-2.58534681692441e-07,-0.000467889661341785,-0.000470923307647358,9.28766938671449e-06,-0.00131246633028541,6.50750554382392e-06,-4.74314341656268e-06,0.0179209748814594,-5.40438669267888e-06,-0.0225522453813886,0.000418324963394817
"midlands","rho_pillar2_tests",-3.83263621217583e-06,1.78384088744922e-07,8.92107202104301e-07,-2.00062695257934e-07,-1.47454433365653e-06,8.56846594307042e-07,1.97079642764027e-06,2.7696166911255e-06,-8.62143835321999e-06,1.08512709642546e-05,4.76030475283415e-05,1.34829748252875e-09,2.75638265459884e-10,-4.69154292589002e-05,-6.51237732257124e-05,-0.00019878683426725,2.44275351335434e-05,2.05135025391783e-06,-1.57441275846227e-06,1.94241710888069e-05,4.77603187888302e-05,-5.70368789192685e-05,4.97193776017596e-06,1.96959127069501e-05,-1.66121601337285e-05,-9.22239795318871e-07,-0.000110403802084015,9.57670157166728e-08,-6.960358636645e-08,-5.40438669267888e-06,6.83489388717359e-06,-0.00107683512883967,-3.37523657629647e-05
"midlands","strain_seed_date",0.00251842860465497,-0.00021841574997669,-0.000570077246140142,0.000591501389577665,0.000706582780607187,-0.000889972604632794,-0.000419051866869121,-0.00151511984897962,0.000534018873659857,-0.00261675583257042,-0.0205926181124997,-3.15798855547342e-07,-4.3926807361981e-08,0.00284986517676814,0.0235650675793985,0.0365588843679688,0.00386092529833285,-0.00344739461019054,0.000166933684638984,0.0077149081857075,-0.0144342251240061,0.0292616685199523,-0.00493310085602715,0.00372654260383311,0.00915774195331361,-0.000249748418961576,0.0295634005506491,-3.05585117210996e-05,1.05980918226219e-05,-0.0225522453813886,-0.00107683512883967,1.28060572744185,0.0239794402217212
"midlands","strain_transmission_2",0.000440938533679297,6.04189796279318e-06,-1.17188036693079e-05,2.90594360523257e-05,1.81505597209837e-05,-4.44233644152925e-05,-4.49549033696332e-05,-6.49375687772964e-05,-9.43002435474564e-06,-0.000113341138551551,-0.00133591117409966,-2.68437027265443e-09,-4.5172273082322e-10,-0.00017073602889947,0.000198523423945236,0.000877554755900442,-0.000314044300074917,-0.00012791891935064,8.00737598392606e-05,0.000327732076119908,-0.000315260762405204,0.00147163806093056,-0.000340002457007486,0.000391705494262666,0.000312191267391967,6.95114092685528e-06,0.00144699539579961,5.50624538326762e-06,2.39966170196146e-06,0.000418324963394817,-3.37523657629647e-05,0.0239794402217212,0.00158579483827238
"london","alpha_D",0.0320348326528949,9.69279940634764e-06,-2.43576123215648e-06,5.13152101911259e-05,-0.000196304189470336,-2.73088541283013e-05,9.76756400514443e-05,-0.00036358843754281,0.000204090663696733,-0.000205683510374456,0.000634705158064216,-2.43552135415612e-07,-2.03007884925014e-07,-0.000574019211060207,-0.0024162212263636,0.000474727561359039,0.000161452417189722,0.0023485285727306,-0.000377398094313551,-0.0069415389689038,0.00327140775809287,0.000522203440578343,0.000373045957476132,-0.000832979595232575,-0.000889520081226183,0.000195776473026363,-0.00224076801891089,2.26370015347097e-06,-2.75996224020094e-05,0.00194522291603171,-6.01486591475119e-05,-0.0490625246939015,2.62441261834283e-05
