"region","name","alpha_D","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rho_pillar2_tests","start_date"
"east_of_england","beta18",0.000151572853957466,2.99033102073111e-06,-1.47239522068091e-05,5.4449267905729e-06,-3.70480927064163e-06,-1.35947347756454e-06,4.88208653351395e-06,-4.96098379962796e-06,2.62716331153836e-08,-1.33520945025859e-06,-5.17345565996653e-07,1.2174574806852e-05,-2.57885408135395e-06,5.75933069255164e-06,-4.30721641312235e-06,-4.32626456396762e-06,8.85408984736424e-06,-6.27116826278501e-06,1.62226369320184e-05,-5.75236483014608e-07,1.00523693504184e-06,-1.85843255207919e-06,-5.98164851785803e-07,5.18524404429014e-07,8.90546909222906e-07,-7.42606336743034e-06,-0.000150954542915541,-5.30575905629855e-10,-1.00644545535019e-10,3.09130222154128e-05,4.03377118092118e-05,6.13458019604823e-05,2.43406060744437e-05,-7.90301532109716e-05,5.1963187467308e-06,-9.92814575500279e-05,1.82234433596829e-05,-4.50846648324436e-05,-1.8807020132446e-05,-4.42865799529075e-05,-4.33936713721789e-05,1.33327192951584e-05,-9.83767217885539e-06,-2.75391587901217e-07,1.30812878178862e-07,-0.000126311181034267,-2.26969121394543e-06,-0.00481041425897118
"east_of_england","beta19",8.00517776966363e-06,4.51935213803548e-07,3.00336370140062e-06,-1.30459090084795e-06,7.99156391922228e-07,2.48112947355747e-07,2.0588260779157e-06,-9.68815989149865e-08,1.52098821862739e-06,-4.00211413735633e-07,2.35461750706423e-06,-2.57885408135395e-06,6.88696023152205e-06,-4.7088070921558e-06,-2.8605500880699e-06,3.90493791569577e-06,-6.48723277719799e-06,1.00544731003667e-06,-4.03546817244218e-06,-6.85072591496607e-08,4.12965294806681e-07,-8.92403637498952e-07,6.39731172667528e-06,-5.46833141880018e-06,3.65572597799772e-06,4.63888945269445e-06,-3.76338722277635e-05,1.50527943288713e-09,-1.13071755210422e-09,-3.04140348155514e-05,4.5582835931894e-05,-1.24060173336528e-05,1.93321531538661e-05,6.67454089150202e-06,3.04952239754994e-06,-1.87612465105627e-05,-1.6440908305338e-05,-2.88909870668084e-05,3.03920126160279e-06,-3.59934806447742e-05,-3.54255730093854e-05,-1.66831319672848e-06,7.22199451283094e-05,6.12310153300375e-07,1.25800827378938e-07,-7.74534905939755e-06,1.69708590921046e-06,-0.00190741757366849
"east_of_england","beta2",-0.000425147581562067,1.04235581555689e-05,-0.000136978416250303,-4.03323255944751e-06,9.52278319797232e-06,-4.68689453816485e-06,7.91177776524206e-07,-1.46080761296009e-05,7.68847824326791e-06,-1.1907522443562e-06,-4.36251073670748e-06,5.75933069255164e-06,-4.7088070921558e-06,0.000201007332013587,-1.05069931518769e-06,-1.43795656510782e-05,1.32009089515274e-06,-2.83684188848314e-05,6.66033787540013e-05,-7.33344944701909e-06,3.82797563826203e-06,4.70203361349952e-08,-1.08087129306353e-06,-6.33481370266871e-06,-4.77120617337483e-06,1.4636626989106e-06,0.000428999609383388,-4.39025801938166e-09,-2.63825009451111e-10,7.85526565040175e-05,-0.000292332594283117,-0.000175773547742416,-0.000267369178168265,0.000313251112535737,-1.82770167254335e-05,0.000286295095868427,0.000129041312921667,6.78466417432514e-05,4.75505708658942e-05,6.89605439884094e-05,-5.70135846309927e-05,3.76232786765254e-06,-0.00044173862686688,-8.84177209480316e-07,-5.41602654129814e-07,-0.000181693857277157,-1.430813830702e-06,-0.028123123790179
"east_of_england","beta20",-4.66326615581673e-05,1.52086260022957e-06,-9.07772392119418e-06,-1.45827241083321e-06,2.77256457526644e-06,-2.71011038605132e-06,-2.05212321794396e-07,-2.38455228834672e-06,-1.4163396095756e-06,1.02262907648751e-06,-8.03804945389541e-07,-4.30721641312235e-06,-2.8605500880699e-06,-1.05069931518769e-06,1.11797259820538e-05,-1.14240062709487e-05,-1.15035252723801e-05,-4.75574553928025e-06,8.4386794257562e-07,1.18942405765699e-06,-1.85402706616988e-06,4.05554973815211e-06,-4.2112641735989e-06,4.21623938598857e-06,-5.29400572368914e-06,2.39775875388848e-06,0.000252895027954694,-5.09999345295457e-10,3.43686210865377e-10,-2.33020764617822e-05,2.40235770983978e-05,3.80457654288989e-05,-1.66568900709126e-05,-4.12045088349241e-06,4.31655795926097e-06,-2.51601060049796e-05,-1.05590637768759e-06,3.92334642155467e-05,5.07102071224012e-05,-5.35088534778064e-07,2.64630633482584e-05,-1.16297131703087e-06,-1.41326054404782e-05,-3.96252076523407e-07,-2.10693556724988e-07,9.77775424838753e-05,7.8848157069604e-07,0.000641026242257228
"east_of_england","beta21",-0.000236454819695776,-5.25981453571146e-06,4.0384068493918e-05,1.04755982868658e-06,-4.22768620029066e-06,5.56237490935481e-06,-4.84246967767341e-06,1.28806865051292e-05,5.82174302244476e-06,-5.37304706703065e-07,2.65904102284847e-06,-4.32626456396762e-06,3.90493791569577e-06,-1.43795656510782e-05,-1.14240062709487e-05,4.05136142020366e-05,-3.33936681698555e-06,2.05411513865722e-05,-1.85015427853662e-05,-2.75444389973265e-06,4.37536954814209e-06,-3.92347555792686e-06,3.98736105382477e-06,4.261604914184e-06,-6.78825926800353e-06,8.97050122381483e-06,-0.000290231352158542,1.92835865086301e-09,-1.31057143478873e-09,3.79510334246969e-05,1.7680028160967e-06,-5.15613172049056e-05,-3.12091744554913e-05,1.54471015152989e-06,-2.6496383355464e-06,9.86657020831983e-05,-3.79417039910227e-05,-1.49524251650855e-05,-5.31500671663821e-05,3.00337736220355e-06,-3.10656947694859e-05,-1.26141766087771e-05,0.000114723930328498,9.2873872952409e-07,-3.27099326497228e-07,9.99307158258912e-05,2.73063392418703e-06,0.0041257662282691
"east_of_england","beta22",0.000170204390503949,1.2626270951839e-06,-5.85794334321152e-06,-1.44383469319803e-08,3.33401329650257e-06,-8.20738268003103e-07,-2.96972589902338e-06,3.60067348964483e-06,9.9297883399098e-07,-2.74300841306495e-06,-2.21302334953706e-06,8.85408984736424e-06,-6.48723277719799e-06,1.32009089515274e-06,-1.15035252723801e-05,-3.33936681698555e-06,0.000102238636252474,-1.05153213480046e-05,-1.78444255393722e-05,-1.50888994634349e-06,3.29064885027269e-07,-9.51470465957721e-06,5.68711849188415e-07,-7.0312416665348e-06,1.65154772792082e-05,-1.87748097845236e-05,-0.000524306297599521,-9.61827907645104e-10,2.60680466734075e-09,2.48053998196475e-05,-5.85894878505375e-05,8.97157288928481e-05,9.47764388015867e-05,-3.92858416743358e-05,-3.9677350673672e-05,7.16725809346452e-05,4.70532296518632e-05,-3.38489916064013e-05,-0.000184380502162395,2.73756827828623e-05,3.30854109591916e-05,-3.61005227662076e-06,-9.57731282173145e-05,-8.08364415198108e-08,1.22259686683276e-06,-0.000505058811775432,-7.00580427297353e-06,8.2144591171015e-05
"east_of_england","beta23",0.00039869832307423,-4.50863733782423e-06,6.02157770430024e-05,2.73103404657136e-06,-1.23883021863348e-05,1.52190744181432e-05,-8.47706363807131e-06,1.86365333034563e-05,-6.23555660218942e-07,-1.5015098333647e-06,5.79895402520773e-06,-6.27116826278501e-06,1.00544731003667e-06,-2.83684188848314e-05,-4.75574553928025e-06,2.05411513865722e-05,-1.05153213480046e-05,6.77335042914802e-05,3.74198849836604e-06,1.17831077837087e-06,2.23924871824858e-06,-8.01804125357553e-06,1.62676532526133e-06,1.49218877424717e-05,-6.77756405677404e-06,-9.03147446695785e-07,-0.000460769918542922,2.01426501333798e-09,7.8172371264439e-10,0.000103909156330553,-5.7614354133754e-05,-0.000345005436081454,-2.13008099293071e-05,8.87848618892462e-05,4.94935264725727e-05,4.04808935546369e-05,-9.90746583520625e-05,-6.46320634148244e-05,-7.73807485896553e-06,2.01435017602224e-05,7.55886989759045e-05,-6.9999792490141e-06,7.72737820592501e-07,7.9096128947539e-07,4.25323918781872e-07,0.00049824323493099,2.87151916766938e-06,0.0180123844170338
"east_of_england","beta24",0.000365626334569598,1.10802050377192e-05,-5.59042880412602e-05,6.5753198134609e-06,-5.31061609907278e-07,-5.83582729275901e-07,5.18553146683939e-06,-9.006947185936e-06,-2.09322561022477e-06,-2.55311186181525e-06,1.73634539180246e-07,1.62226369320184e-05,-4.03546817244218e-06,6.66033787540013e-05,8.4386794257562e-07,-1.85015427853662e-05,-1.78444255393722e-05,3.74198849836604e-06,0.000116069832302881,-1.57783620767691e-06,6.05056123507648e-07,2.06674397680114e-06,-6.03422266227941e-07,-4.00739697824935e-06,8.05383113670578e-06,-1.45744904423744e-05,-6.24938874909468e-05,-2.11664143776028e-09,1.3018013452686e-10,6.94026938676285e-05,-9.39651742665483e-05,-8.72562018651492e-05,-3.80154804859224e-05,0.000104483866779653,4.5371446446522e-05,-0.000179098155163736,1.2956621973243e-07,-0.000102003156698111,8.64702611006638e-05,-4.50457074302998e-05,-2.03374940234816e-05,2.08234296804045e-05,-0.000321644091025832,-7.61298686443792e-07,2.70050125475392e-07,-2.43448960530767e-06,-2.76989395433306e-06,-0.0140699591135943
"east_of_england","beta3",7.03584039164947e-05,-4.35281457353559e-07,2.36956360280995e-06,-1.79499705635132e-06,2.62549164138063e-06,-1.36099112765836e-06,1.57235936440819e-07,1.59715863115587e-07,-1.2023546859347e-06,4.2395865319209e-07,-2.18009861162767e-07,-5.75236483014608e-07,-6.85072591496607e-08,-7.33344944701909e-06,1.18942405765699e-06,-2.75444389973265e-06,-1.50888994634349e-06,1.17831077837087e-06,-1.57783620767691e-06,1.45375824654943e-06,-1.04862702845188e-06,8.92352334998055e-07,1.84116344733507e-07,-6.60720404020996e-07,1.39742228698229e-06,2.24692676858712e-07,1.10676860407222e-07,5.82460245483698e-10,-9.8825954861422e-11,-2.33440658614928e-05,-3.05360729067215e-06,-7.17352154437931e-06,8.44190559714564e-06,2.41285474886365e-05,1.29830100386656e-06,-2.0566743666524e-05,-8.78234506328812e-06,1.38735258295851e-05,5.61505034571245e-06,1.95776207173093e-05,1.37407799000001e-05,-1.09812853786488e-06,1.76854295624774e-05,-4.16052653093105e-08,-1.65135299937625e-08,2.30854322519941e-05,-4.21036916908378e-08,0.00148601195980716
"east_of_england","beta4",-2.26974047533659e-05,8.44480812012194e-07,-1.11357455849087e-06,2.7055340006817e-06,-4.09686698256266e-06,1.43906699822914e-06,1.02127305205871e-06,-5.65864567608832e-08,2.37174017674527e-06,-6.1133592861079e-07,8.49359095604026e-07,1.00523693504184e-06,4.12965294806681e-07,3.82797563826203e-06,-1.85402706616988e-06,4.37536954814209e-06,3.29064885027269e-07,2.23924871824858e-06,6.05056123507648e-07,-1.04862702845188e-06,1.64322063681105e-06,-1.93533013510494e-06,2.46877426019309e-07,3.19500396213712e-06,-3.86404217981293e-06,3.45337782955588e-07,-5.60248180849703e-07,-6.60265533560873e-11,-3.89803423825071e-10,2.33081138932014e-05,2.45119760582971e-05,9.20847387506871e-07,-6.24241889010721e-06,-1.41283582565473e-05,1.10757134618634e-06,4.43993436851639e-06,-3.1358560288771e-06,-1.86615393850273e-05,-5.20658990116805e-06,-3.30099247952227e-05,-2.26122184599317e-05,2.29947302425203e-06,2.96039500944704e-05,1.84969371899052e-07,-8.52055009750593e-09,2.60681693205003e-05,4.03634829547437e-07,-0.00175096851359871
"east_of_england","beta5",-0.000123440102512744,-3.34229222643339e-07,-5.5406940574255e-06,-3.55816804679279e-06,6.58851854317379e-06,-2.91271910882015e-06,-1.1876936784705e-06,-1.29597281109411e-06,-1.36761937412578e-06,1.15971122639644e-06,-1.68661972776971e-06,-1.85843255207919e-06,-8.92403637498952e-07,4.70203361349952e-08,4.05554973815211e-06,-3.92347555792686e-06,-9.51470465957721e-06,-8.01804125357553e-06,2.06674397680114e-06,8.92352334998055e-07,-1.93533013510494e-06,5.84171139467567e-06,-3.23392945423401e-06,-1.69658538604818e-06,2.63908004318901e-07,2.9968466946529e-06,7.7536019958903e-05,6.40594470799746e-11,1.64892319373276e-11,-2.78623153830474e-05,-2.73829200548053e-05,3.72484730328964e-05,-1.58102555664049e-05,1.07961541852993e-05,-3.30386533341719e-06,-1.7817901459652e-06,6.67748177890422e-06,4.34135512962198e-05,2.84550796836734e-05,3.52248334513036e-05,1.43306774472977e-05,-2.04531994368741e-06,-3.83966833605218e-05,-4.26381683470609e-07,-2.75624568791445e-07,1.74497254131823e-06,-6.86312875419838e-08,-0.00071805334028242
"east_of_england","beta6",9.90598581456068e-05,-3.97770093618258e-07,7.6267599653439e-06,-3.46743546886651e-06,7.67563648245268e-06,-3.67837407741878e-06,2.14478009130992e-06,2.19819518838612e-06,-3.03710087070693e-06,-1.68661242523574e-07,2.2565336297705e-06,-5.98164851785803e-07,6.39731172667528e-06,-1.08087129306353e-06,-4.2112641735989e-06,3.98736105382477e-06,5.68711849188415e-07,1.62676532526133e-06,-6.03422266227941e-07,1.84116344733507e-07,2.46877426019309e-07,-3.23392945423401e-06,1.35337959710343e-05,-1.36430129372231e-05,1.26914198247129e-05,2.04606671261752e-06,-5.48487068921507e-05,2.15032605075495e-09,-1.2218192634364e-09,-7.95984922012186e-05,4.5016436981e-05,-4.74128148502494e-06,2.9620589492436e-05,2.70145220207775e-05,3.79098830451712e-06,-7.94519378021082e-05,-2.82073525184022e-05,-3.76134295645126e-05,7.74838785923247e-07,-5.44483622273737e-06,-3.294522539576e-05,-4.6893562202102e-06,5.50240457096327e-05,8.13313184307009e-07,-2.22770771699483e-08,-9.1838095356292e-05,1.04133336478962e-06,0.000431484785745522
"east_of_england","beta7",-1.4892001386939e-05,3.60948171540832e-06,-5.59390632007925e-06,1.01741355118576e-05,-1.8700734207797e-05,7.28051759725519e-06,1.78595260761236e-06,-1.32277389392031e-06,9.42310942354602e-06,-1.48427583914275e-06,1.7647420371112e-06,5.18524404429014e-07,-5.46833141880018e-06,-6.33481370266871e-06,4.21623938598857e-06,4.261604914184e-06,-7.0312416665348e-06,1.49218877424717e-05,-4.00739697824935e-06,-6.60720404020996e-07,3.19500396213712e-06,-1.69658538604818e-06,-1.36430129372231e-05,2.90336371326716e-05,-2.9036291187121e-05,1.71332133975997e-06,7.10182430033019e-05,-8.79377361916769e-10,-2.12345805594009e-10,0.000126167497553513,0.00010028931392523,-3.21905761148885e-07,-3.55783918182784e-05,-4.47705634782728e-05,1.26315416178794e-05,3.02031529595084e-05,-1.46334675206783e-05,-9.3559382322767e-06,7.74867002150532e-06,-0.000110758909887565,-2.25248981997884e-05,1.04651845898377e-05,0.00012245672124892,-2.30590533938324e-07,1.8235159303719e-08,0.000324317999935442,1.39985201621006e-06,-0.00239366239124793
