"date","age_group","age_low","age_up","region","n_positive","total_samples","assay"
"2020-12-11","15_64",15,64,"north_west",29,189,"roche_n"
"2020-12-17","15_64",15,64,"north_west",36,221,"roche_n"
"2020-12-30","15_64",15,64,"north_west",31,221,"roche_n"
"2021-01-03","15_64",15,64,"north_west",0,1,"roche_n"
"2021-01-08","15_64",15,64,"north_west",36,207,"roche_n"
"2021-01-14","15_64",15,64,"north_west",0,3,"roche_n"
"2021-01-15","15_64",15,64,"north_west",23,231,"roche_n"
"2021-01-22","15_64",15,64,"north_west",28,202,"roche_n"
"2021-01-29","15_64",15,64,"north_west",39,224,"roche_n"
"2021-02-04","15_64",15,64,"north_west",39,214,"roche_n"
"2021-02-11","15_64",15,64,"north_west",34,211,"roche_n"
"2021-02-19","15_64",15,64,"north_west",41,220,"roche_n"
"2021-02-25","15_64",15,64,"north_west",39,205,"roche_n"
"2021-03-04","15_64",15,64,"north_west",36,208,"roche_n"
"2021-03-11","15_64",15,64,"north_west",48,230,"roche_n"
"2021-03-18","15_64",15,64,"north_west",43,219,"roche_n"
"2021-03-25","15_64",15,64,"north_west",34,227,"roche_n"
"2021-04-01","15_64",15,64,"north_west",38,200,"roche_n"
"2021-04-08","15_64",15,64,"north_west",41,214,"roche_n"
"2021-04-09","15_64",15,64,"north_west",0,3,"roche_n"
"2021-04-16","15_64",15,64,"north_west",33,227,"roche_n"
"2021-04-22","15_64",15,64,"north_west",38,208,"roche_n"
"2021-05-03","15_64",15,64,"north_west",0,2,"roche_n"
"2021-05-05","15_64",15,64,"north_west",46,219,"roche_n"
"2021-05-07","15_64",15,64,"north_west",37,223,"roche_n"
"2021-05-13","15_64",15,64,"north_west",47,215,"roche_n"
"2021-05-20","15_64",15,64,"north_west",51,214,"roche_n"
"2021-05-27","15_64",15,64,"north_west",36,207,"roche_n"
"2021-05-30","15_64",15,64,"north_west",0,1,"roche_n"
"2021-06-04","15_64",15,64,"north_west",22,133,"roche_n"
"2021-06-11","15_64",15,64,"north_west",40,202,"roche_n"
"2021-06-18","15_64",15,64,"north_west",31,216,"roche_n"
"2021-06-25","15_64",15,64,"north_west",65,217,"roche_n"
"2021-07-02","15_64",15,64,"north_west",57,217,"roche_n"
"2021-07-08","15_64",15,64,"north_west",49,216,"roche_n"
"2021-07-09","15_64",15,64,"north_west",0,1,"roche_n"
"2021-07-15","15_64",15,64,"north_west",57,210,"roche_n"
"2021-07-22","15_64",15,64,"north_west",1,3,"roche_n"
"2021-07-23","15_64",15,64,"north_west",50,214,"roche_n"
"2020-11-25","65_119",65,119,"north_west",1,26,"roche_n"
"2020-11-30","65_119",65,119,"north_west",0,1,"roche_n"
"2020-12-03","65_119",65,119,"north_west",8,46,"roche_n"
"2020-12-11","65_119",65,119,"north_west",5,33,"roche_n"
"2020-12-17","65_119",65,119,"north_west",1,31,"roche_n"
"2020-12-30","65_119",65,119,"north_west",3,29,"roche_n"
"2021-01-08","65_119",65,119,"north_west",4,38,"roche_n"
"2021-01-15","65_119",65,119,"north_west",3,25,"roche_n"
"2021-01-22","65_119",65,119,"north_west",4,43,"roche_n"
"2021-01-29","65_119",65,119,"north_west",1,27,"roche_n"
"2021-02-04","65_119",65,119,"north_west",3,34,"roche_n"
"2021-02-11","65_119",65,119,"north_west",5,38,"roche_n"
"2021-02-19","65_119",65,119,"north_west",3,38,"roche_n"
"2021-02-25","65_119",65,119,"north_west",2,31,"roche_n"
"2021-03-04","65_119",65,119,"north_west",3,44,"roche_n"
"2021-03-11","65_119",65,119,"north_west",2,22,"roche_n"
"2021-03-18","65_119",65,119,"north_west",2,31,"roche_n"
"2021-03-25","65_119",65,119,"north_west",3,24,"roche_n"
"2021-04-01","65_119",65,119,"north_west",2,35,"roche_n"
"2021-04-08","65_119",65,119,"north_west",3,26,"roche_n"
"2021-04-16","65_119",65,119,"north_west",1,24,"roche_n"
"2021-04-22","65_119",65,119,"north_west",1,22,"roche_n"
"2021-05-05","65_119",65,119,"north_west",2,25,"roche_n"
"2021-05-07","65_119",65,119,"north_west",2,29,"roche_n"
"2021-05-13","65_119",65,119,"north_west",4,34,"roche_n"
"2021-05-20","65_119",65,119,"north_west",3,38,"roche_n"
"2021-05-27","65_119",65,119,"north_west",4,44,"roche_n"
"2021-06-04","65_119",65,119,"north_west",0,21,"roche_n"
"2021-06-11","65_119",65,119,"north_west",8,34,"roche_n"
"2021-06-18","65_119",65,119,"north_west",2,24,"roche_n"
"2021-06-25","65_119",65,119,"north_west",5,32,"roche_n"
"2021-07-02","65_119",65,119,"north_west",5,33,"roche_n"
"2021-07-08","65_119",65,119,"north_west",9,36,"roche_n"
"2021-07-15","65_119",65,119,"north_west",3,32,"roche_n"
"2021-07-23","65_119",65,119,"north_west",1,35,"roche_n"
"2020-11-27","15_64",15,64,"south_east",0,9,"roche_n"
"2020-11-28","15_64",15,64,"south_east",3,85,"roche_n"
"2020-11-29","15_64",15,64,"south_east",7,98,"roche_n"
"2020-11-30","15_64",15,64,"south_east",4,56,"roche_n"
"2020-12-04","15_64",15,64,"south_east",1,39,"roche_n"
"2020-12-06","15_64",15,64,"south_east",20,236,"roche_n"
"2020-12-11","15_64",15,64,"south_east",12,241,"roche_n"
"2020-12-12","15_64",15,64,"south_east",1,3,"roche_n"
"2020-12-13","15_64",15,64,"south_east",1,3,"roche_n"
"2020-12-14","15_64",15,64,"south_east",0,1,"roche_n"
"2020-12-18","15_64",15,64,"south_east",11,230,"roche_n"
"2020-12-20","15_64",15,64,"south_east",1,5,"roche_n"
"2020-12-31","15_64",15,64,"south_east",1,9,"roche_n"
"2021-01-04","15_64",15,64,"south_east",19,226,"roche_n"
"2021-01-08","15_64",15,64,"south_east",0,16,"roche_n"
"2021-01-09","15_64",15,64,"south_east",11,120,"roche_n"
"2021-01-10","15_64",15,64,"south_east",12,123,"roche_n"
"2021-01-11","15_64",15,64,"south_east",0,1,"roche_n"
"2021-01-15","15_64",15,64,"south_east",20,251,"roche_n"
"2021-01-16","15_64",15,64,"south_east",0,5,"roche_n"
"2021-01-17","15_64",15,64,"south_east",0,2,"roche_n"
"2021-01-22","15_64",15,64,"south_east",18,231,"roche_n"
"2021-01-24","15_64",15,64,"south_east",3,12,"roche_n"
"2021-01-25","15_64",15,64,"south_east",2,42,"roche_n"
"2021-01-31","15_64",15,64,"south_east",2,16,"roche_n"
"2021-02-01","15_64",15,64,"south_east",38,226,"roche_n"
"2021-02-05","15_64",15,64,"south_east",22,229,"roche_n"
"2021-02-07","15_64",15,64,"south_east",0,3,"roche_n"
"2021-02-08","15_64",15,64,"south_east",3,45,"roche_n"
"2021-02-12","15_64",15,64,"south_east",26,257,"roche_n"
"2021-02-13","15_64",15,64,"south_east",1,4,"roche_n"
"2021-02-14","15_64",15,64,"south_east",1,10,"roche_n"
"2021-02-19","15_64",15,64,"south_east",43,246,"roche_n"
"2021-02-21","15_64",15,64,"south_east",3,12,"roche_n"
"2021-02-26","15_64",15,64,"south_east",22,197,"roche_n"
"2021-02-28","15_64",15,64,"south_east",2,12,"roche_n"
"2021-03-05","15_64",15,64,"south_east",25,229,"roche_n"
"2021-03-07","15_64",15,64,"south_east",3,10,"roche_n"
"2021-03-08","15_64",15,64,"south_east",11,50,"roche_n"
"2021-03-12","15_64",15,64,"south_east",26,229,"roche_n"
"2021-03-19","15_64",15,64,"south_east",30,167,"roche_n"
"2021-03-21","15_64",15,64,"south_east",0,2,"roche_n"
"2021-03-22","15_64",15,64,"south_east",0,1,"roche_n"
"2021-03-26","15_64",15,64,"south_east",0,6,"roche_n"
"2021-03-27","15_64",15,64,"south_east",8,21,"roche_n"
"2021-03-29","15_64",15,64,"south_east",42,222,"roche_n"
"2021-03-30","15_64",15,64,"south_east",3,15,"roche_n"
"2021-03-31","15_64",15,64,"south_east",0,7,"roche_n"
"2021-04-02","15_64",15,64,"south_east",35,248,"roche_n"
"2021-04-09","15_64",15,64,"south_east",32,212,"roche_n"
"2021-04-16","15_64",15,64,"south_east",22,135,"roche_n"
"2021-04-17","15_64",15,64,"south_east",10,87,"roche_n"
"2021-04-18","15_64",15,64,"south_east",2,8,"roche_n"
"2021-04-19","15_64",15,64,"south_east",2,32,"roche_n"
"2021-04-23","15_64",15,64,"south_east",25,193,"roche_n"
"2021-04-25","15_64",15,64,"south_east",3,3,"roche_n"
"2021-04-30","15_64",15,64,"south_east",25,211,"roche_n"
"2021-05-02","15_64",15,64,"south_east",0,4,"roche_n"
"2021-05-06","15_64",15,64,"south_east",16,143,"roche_n"
"2021-05-09","15_64",15,64,"south_east",20,134,"roche_n"
"2021-05-14","15_64",15,64,"south_east",22,237,"roche_n"
"2021-05-21","15_64",15,64,"south_east",25,256,"roche_n"
"2021-05-23","15_64",15,64,"south_east",2,6,"roche_n"
"2021-05-28","15_64",15,64,"south_east",25,236,"roche_n"
"2021-05-30","15_64",15,64,"south_east",1,9,"roche_n"
"2021-06-04","15_64",15,64,"south_east",12,124,"roche_n"
"2021-06-06","15_64",15,64,"south_east",14,127,"roche_n"
"2021-06-11","15_64",15,64,"south_east",33,236,"roche_n"
"2021-06-13","15_64",15,64,"south_east",7,22,"roche_n"
"2021-06-18","15_64",15,64,"south_east",24,183,"roche_n"
"2021-06-20","15_64",15,64,"south_east",1,4,"roche_n"
"2021-06-21","15_64",15,64,"south_east",0,3,"roche_n"
"2021-06-25","15_64",15,64,"south_east",33,257,"roche_n"
"2021-06-28","15_64",15,64,"south_east",1,1,"roche_n"
"2021-07-02","15_64",15,64,"south_east",24,206,"roche_n"
"2021-07-05","15_64",15,64,"south_east",2,4,"roche_n"
"2021-07-08","15_64",15,64,"south_east",5,32,"roche_n"
"2021-07-11","15_64",15,64,"south_east",2,2,"roche_n"
"2021-07-12","15_64",15,64,"south_east",31,207,"roche_n"
"2021-07-14","15_64",15,64,"south_east",27,220,"roche_n"
"2021-07-22","15_64",15,64,"south_east",36,227,"roche_n"
"2021-07-26","15_64",15,64,"south_east",2,10,"roche_n"
"2020-11-27","65_119",65,119,"south_east",0,1,"roche_n"
"2020-11-28","65_119",65,119,"south_east",0,12,"roche_n"
"2020-11-29","65_119",65,119,"south_east",0,11,"roche_n"
"2020-11-30","65_119",65,119,"south_east",0,14,"roche_n"
"2020-12-04","65_119",65,119,"south_east",0,12,"roche_n"
"2020-12-06","65_119",65,119,"south_east",0,23,"roche_n"
"2020-12-11","65_119",65,119,"south_east",1,42,"roche_n"
"2020-12-18","65_119",65,119,"south_east",2,29,"roche_n"
"2020-12-31","65_119",65,119,"south_east",0,1,"roche_n"
"2021-01-04","65_119",65,119,"south_east",2,37,"roche_n"
"2021-01-08","65_119",65,119,"south_east",0,2,"roche_n"
"2021-01-09","65_119",65,119,"south_east",0,11,"roche_n"
"2021-01-10","65_119",65,119,"south_east",1,13,"roche_n"
"2021-01-15","65_119",65,119,"south_east",2,28,"roche_n"
"2021-01-16","65_119",65,119,"south_east",0,1,"roche_n"
"2021-01-22","65_119",65,119,"south_east",4,35,"roche_n"
"2021-01-24","65_119",65,119,"south_east",0,1,"roche_n"
"2021-01-25","65_119",65,119,"south_east",0,2,"roche_n"
"2021-02-01","65_119",65,119,"south_east",4,25,"roche_n"
"2021-02-05","65_119",65,119,"south_east",1,50,"roche_n"
"2021-02-08","65_119",65,119,"south_east",0,5,"roche_n"
"2021-02-12","65_119",65,119,"south_east",0,48,"roche_n"
"2021-02-13","65_119",65,119,"south_east",0,1,"roche_n"
"2021-02-14","65_119",65,119,"south_east",0,1,"roche_n"
"2021-02-19","65_119",65,119,"south_east",2,32,"roche_n"
"2021-02-21","65_119",65,119,"south_east",0,3,"roche_n"
"2021-02-26","65_119",65,119,"south_east",0,23,"roche_n"
"2021-02-28","65_119",65,119,"south_east",0,1,"roche_n"
"2021-03-05","65_119",65,119,"south_east",3,46,"roche_n"
"2021-03-07","65_119",65,119,"south_east",0,1,"roche_n"
"2021-03-08","65_119",65,119,"south_east",0,5,"roche_n"
"2021-03-12","65_119",65,119,"south_east",1,47,"roche_n"
"2021-03-19","65_119",65,119,"south_east",0,30,"roche_n"
"2021-03-26","65_119",65,119,"south_east",1,3,"roche_n"
"2021-03-27","65_119",65,119,"south_east",0,2,"roche_n"
"2021-03-29","65_119",65,119,"south_east",3,46,"roche_n"
"2021-03-30","65_119",65,119,"south_east",0,2,"roche_n"
"2021-04-02","65_119",65,119,"south_east",1,37,"roche_n"
"2021-04-09","65_119",65,119,"south_east",2,30,"roche_n"
"2021-04-16","65_119",65,119,"south_east",1,16,"roche_n"
"2021-04-17","65_119",65,119,"south_east",2,13,"roche_n"
"2021-04-19","65_119",65,119,"south_east",1,4,"roche_n"
"2021-04-23","65_119",65,119,"south_east",4,35,"roche_n"
"2021-04-30","65_119",65,119,"south_east",2,15,"roche_n"
"2021-05-02","65_119",65,119,"south_east",0,1,"roche_n"
"2021-05-06","65_119",65,119,"south_east",1,25,"roche_n"
"2021-05-09","65_119",65,119,"south_east",0,16,"roche_n"
"2021-05-14","65_119",65,119,"south_east",0,31,"roche_n"
"2021-05-21","65_119",65,119,"south_east",1,39,"roche_n"
"2021-05-28","65_119",65,119,"south_east",5,48,"roche_n"
"2021-05-30","65_119",65,119,"south_east",0,3,"roche_n"
"2021-06-04","65_119",65,119,"south_east",1,20,"roche_n"
"2021-06-06","65_119",65,119,"south_east",0,26,"roche_n"
"2021-06-11","65_119",65,119,"south_east",2,40,"roche_n"
"2021-06-13","65_119",65,119,"south_east",0,2,"roche_n"
"2021-06-18","65_119",65,119,"south_east",5,35,"roche_n"
"2021-06-25","65_119",65,119,"south_east",2,35,"roche_n"
"2021-06-27","65_119",65,119,"south_east",0,1,"roche_n"
"2021-07-02","65_119",65,119,"south_east",4,46,"roche_n"
"2021-07-08","65_119",65,119,"south_east",0,3,"roche_n"
"2021-07-12","65_119",65,119,"south_east",6,42,"roche_n"
"2021-07-14","65_119",65,119,"south_east",2,40,"roche_n"
"2021-07-22","65_119",65,119,"south_east",2,37,"roche_n"
"2021-07-26","65_119",65,119,"south_east",0,1,"roche_n"
"2020-11-27","15_64",15,64,"south_west",14,226,"roche_n"
"2020-11-29","15_64",15,64,"south_west",0,3,"roche_n"
"2020-11-30","15_64",15,64,"south_west",0,1,"roche_n"
"2020-12-04","15_64",15,64,"south_west",7,193,"roche_n"
"2020-12-06","15_64",15,64,"south_west",0,2,"roche_n"
"2020-12-07","15_64",15,64,"south_west",2,14,"roche_n"
"2020-12-11","15_64",15,64,"south_west",12,227,"roche_n"
"2020-12-18","15_64",15,64,"south_west",13,226,"roche_n"
"2020-12-31","15_64",15,64,"south_west",17,212,"roche_n"
"2021-01-03","15_64",15,64,"south_west",1,1,"roche_n"
"2021-01-08","15_64",15,64,"south_west",11,228,"roche_n"
"2021-01-09","15_64",15,64,"south_west",0,7,"roche_n"
"2021-01-15","15_64",15,64,"south_west",5,211,"roche_n"
"2021-01-18","15_64",15,64,"south_west",1,1,"roche_n"
"2021-01-22","15_64",15,64,"south_west",12,226,"roche_n"
"2021-01-25","15_64",15,64,"south_west",0,1,"roche_n"
"2021-02-01","15_64",15,64,"south_west",16,281,"roche_n"
"2021-02-05","15_64",15,64,"south_west",17,241,"roche_n"
"2021-02-12","15_64",15,64,"south_west",20,226,"roche_n"
"2021-02-19","15_64",15,64,"south_west",6,184,"roche_n"
"2021-02-22","15_64",15,64,"south_west",0,2,"roche_n"
"2021-02-26","15_64",15,64,"south_west",24,246,"roche_n"
"2021-03-01","15_64",15,64,"south_west",2,7,"roche_n"
"2021-03-05","15_64",15,64,"south_west",13,230,"roche_n"
"2021-03-12","15_64",15,64,"south_west",23,249,"roche_n"
"2021-03-13","15_64",15,64,"south_west",1,1,"roche_n"
"2021-03-19","15_64",15,64,"south_west",15,218,"roche_n"
"2021-03-21","15_64",15,64,"south_west",0,1,"roche_n"
"2021-03-26","15_64",15,64,"south_west",29,236,"roche_n"
"2021-03-27","15_64",15,64,"south_west",0,2,"roche_n"
"2021-03-30","15_64",15,64,"south_west",5,17,"roche_n"
"2021-04-02","15_64",15,64,"south_west",13,189,"roche_n"
"2021-04-09","15_64",15,64,"south_west",22,228,"roche_n"
"2021-04-16","15_64",15,64,"south_west",21,227,"roche_n"
"2021-04-17","15_64",15,64,"south_west",0,5,"roche_n"
"2021-04-23","15_64",15,64,"south_west",29,243,"roche_n"
"2021-04-24","15_64",15,64,"south_west",0,3,"roche_n"
"2021-04-30","15_64",15,64,"south_west",25,260,"roche_n"
"2021-05-02","15_64",15,64,"south_west",0,1,"roche_n"
"2021-05-03","15_64",15,64,"south_west",2,3,"roche_n"
"2021-05-06","15_64",15,64,"south_west",26,217,"roche_n"
"2021-05-14","15_64",15,64,"south_west",19,241,"roche_n"
"2021-05-21","15_64",15,64,"south_west",21,219,"roche_n"
"2021-05-24","15_64",15,64,"south_west",0,1,"roche_n"
"2021-05-28","15_64",15,64,"south_west",22,250,"roche_n"
"2021-05-30","15_64",15,64,"south_west",1,2,"roche_n"
"2021-05-31","15_64",15,64,"south_west",1,11,"roche_n"
"2021-06-04","15_64",15,64,"south_west",13,172,"roche_n"
"2021-06-07","15_64",15,64,"south_west",0,4,"roche_n"
"2021-06-11","15_64",15,64,"south_west",18,231,"roche_n"
"2021-06-18","15_64",15,64,"south_west",27,245,"roche_n"
"2021-06-21","15_64",15,64,"south_west",0,1,"roche_n"
"2021-06-25","15_64",15,64,"south_west",23,212,"roche_n"
"2021-07-02","15_64",15,64,"south_west",18,227,"roche_n"
"2021-07-08","15_64",15,64,"south_west",28,199,"roche_n"
"2021-07-12","15_64",15,64,"south_west",2,5,"roche_n"
"2021-07-14","15_64",15,64,"south_west",9,172,"roche_n"
"2021-07-22","15_64",15,64,"south_west",15,194,"roche_n"
"2021-07-26","15_64",15,64,"south_west",1,4,"roche_n"
"2020-11-27","65_119",65,119,"south_west",0,40,"roche_n"
"2020-12-04","65_119",65,119,"south_west",0,26,"roche_n"
"2020-12-11","65_119",65,119,"south_west",0,51,"roche_n"
"2020-12-18","65_119",65,119,"south_west",1,49,"roche_n"
"2020-12-31","65_119",65,119,"south_west",1,50,"roche_n"
"2021-01-08","65_119",65,119,"south_west",0,33,"roche_n"
"2021-01-15","65_119",65,119,"south_west",4,52,"roche_n"
"2021-01-22","65_119",65,119,"south_west",3,50,"roche_n"
"2021-01-25","65_119",65,119,"south_west",0,1,"roche_n"
"2021-02-01","65_119",65,119,"south_west",1,30,"roche_n"
"2021-02-05","65_119",65,119,"south_west",4,32,"roche_n"
"2021-02-12","65_119",65,119,"south_west",1,30,"roche_n"
"2021-02-19","65_119",65,119,"south_west",0,43,"roche_n"
"2021-02-22","65_119",65,119,"south_west",0,1,"roche_n"
"2021-02-26","65_119",65,119,"south_west",1,38,"roche_n"
"2021-03-01","65_119",65,119,"south_west",0,2,"roche_n"
"2021-03-05","65_119",65,119,"south_west",4,43,"roche_n"
"2021-03-12","65_119",65,119,"south_west",0,33,"roche_n"
"2021-03-19","65_119",65,119,"south_west",1,36,"roche_n"
"2021-03-26","65_119",65,119,"south_west",1,34,"roche_n"
"2021-03-30","65_119",65,119,"south_west",0,2,"roche_n"
"2021-04-02","65_119",65,119,"south_west",3,35,"roche_n"
"2021-04-09","65_119",65,119,"south_west",1,31,"roche_n"
"2021-04-16","65_119",65,119,"south_west",0,35,"roche_n"
"2021-04-23","65_119",65,119,"south_west",1,27,"roche_n"
"2021-04-30","65_119",65,119,"south_west",3,30,"roche_n"
"2021-05-03","65_119",65,119,"south_west",0,1,"roche_n"
"2021-05-06","65_119",65,119,"south_west",1,36,"roche_n"
"2021-05-14","65_119",65,119,"south_west",3,41,"roche_n"
"2021-05-21","65_119",65,119,"south_west",0,34,"roche_n"
"2021-05-28","65_119",65,119,"south_west",1,33,"roche_n"
"2021-06-04","65_119",65,119,"south_west",4,55,"roche_n"
"2021-06-07","65_119",65,119,"south_west",0,1,"roche_n"
"2021-06-11","65_119",65,119,"south_west",2,52,"roche_n"
"2021-06-18","65_119",65,119,"south_west",1,37,"roche_n"
"2021-06-25","65_119",65,119,"south_west",2,32,"roche_n"
"2021-06-28","65_119",65,119,"south_west",0,1,"roche_n"
"2021-07-02","65_119",65,119,"south_west",1,39,"roche_n"
"2021-07-08","65_119",65,119,"south_west",3,31,"roche_n"
"2021-07-12","65_119",65,119,"south_west",0,1,"roche_n"
"2021-07-14","65_119",65,119,"south_west",1,47,"roche_n"
"2021-07-22","65_119",65,119,"south_west",0,43,"roche_n"
"2020-12-31","15_64",15,64,"wales",0,1,"roche_n"
"2021-02-05","15_64",15,64,"wales",0,1,"roche_n"
"2021-02-26","15_64",15,64,"wales",0,1,"roche_n"
"2021-03-15","15_64",15,64,"wales",0,2,"roche_n"
"2021-03-26","15_64",15,64,"wales",1,2,"roche_n"
"2021-06-14","15_64",15,64,"wales",0,1,"roche_n"
"2021-07-08","15_64",15,64,"wales",0,1,"roche_n"
"2021-02-26","65_119",65,119,"wales",0,1,"roche_n"
"2021-07-08","65_119",65,119,"wales",0,1,"roche_n"
"2020-08-27","15_64",15,64,"london",83,470,"roche_s"
"2020-08-28","15_64",15,64,"london",57,376,"roche_s"
"2020-09-11","15_64",15,64,"london",90,569,"roche_s"
"2020-09-12","15_64",15,64,"london",25,184,"roche_s"
"2020-09-13","15_64",15,64,"london",28,187,"roche_s"
"2020-09-16","15_64",15,64,"london",6,38,"roche_s"
"2020-09-18","15_64",15,64,"london",7,74,"roche_s"
"2020-09-25","15_64",15,64,"london",59,417,"roche_s"
"2020-09-27","15_64",15,64,"london",29,242,"roche_s"
"2020-09-28","15_64",15,64,"london",32,188,"roche_s"
"2020-10-07","15_64",15,64,"london",103,611,"roche_s"
"2020-10-08","15_64",15,64,"london",34,291,"roche_s"
"2020-10-14","15_64",15,64,"london",7,46,"roche_s"
"2020-10-15","15_64",15,64,"london",9,59,"roche_s"
"2020-10-16","15_64",15,64,"london",0,14,"roche_s"
"2020-10-17","15_64",15,64,"london",0,1,"roche_s"
"2020-10-18","15_64",15,64,"london",0,10,"roche_s"
"2020-10-21","15_64",15,64,"london",68,402,"roche_s"
"2020-10-22","15_64",15,64,"london",12,120,"roche_s"
"2020-10-23","15_64",15,64,"london",47,308,"roche_s"
"2020-10-29","15_64",15,64,"london",0,12,"roche_s"
"2020-10-31","15_64",15,64,"london",3,14,"roche_s"
"2020-11-01","15_64",15,64,"london",30,216,"roche_s"
"2020-11-07","15_64",15,64,"london",30,220,"roche_s"
"2020-11-08","15_64",15,64,"london",2,8,"roche_s"
"2020-11-09","15_64",15,64,"london",2,12,"roche_s"
"2020-11-13","15_64",15,64,"london",2,3,"roche_s"
"2020-11-15","15_64",15,64,"london",37,279,"roche_s"
"2020-11-20","15_64",15,64,"london",1,20,"roche_s"
"2020-11-21","15_64",15,64,"london",0,1,"roche_s"
"2020-11-22","15_64",15,64,"london",39,260,"roche_s"
"2020-11-28","15_64",15,64,"london",2,33,"roche_s"
"2020-11-29","15_64",15,64,"london",38,268,"roche_s"
"2020-12-04","15_64",15,64,"london",0,5,"roche_s"
"2020-12-06","15_64",15,64,"london",48,237,"roche_s"
"2020-12-12","15_64",15,64,"london",45,261,"roche_s"
"2020-12-14","15_64",15,64,"london",6,18,"roche_s"
"2020-12-18","15_64",15,64,"london",1,20,"roche_s"
"2020-12-20","15_64",15,64,"london",53,258,"roche_s"
"2020-12-31","15_64",15,64,"london",44,222,"roche_s"
"2021-01-04","15_64",15,64,"london",0,6,"roche_s"
"2021-01-09","15_64",15,64,"london",0,3,"roche_s"
"2021-01-10","15_64",15,64,"london",62,275,"roche_s"
"2021-01-11","15_64",15,64,"london",0,1,"roche_s"
"2021-01-15","15_64",15,64,"london",0,3,"roche_s"
"2021-01-17","15_64",15,64,"london",49,194,"roche_s"
"2021-01-24","15_64",15,64,"london",95,254,"roche_s"
"2021-01-31","15_64",15,64,"london",100,310,"roche_s"
"2021-02-06","15_64",15,64,"london",0,3,"roche_s"
"2021-02-07","15_64",15,64,"london",94,271,"roche_s"
"2021-02-13","15_64",15,64,"london",3,4,"roche_s"
"2021-02-14","15_64",15,64,"london",87,273,"roche_s"
"2021-02-21","15_64",15,64,"london",92,254,"roche_s"
"2021-02-22","15_64",15,64,"london",8,17,"roche_s"
"2021-02-26","15_64",15,64,"london",2,11,"roche_s"
"2021-02-28","15_64",15,64,"london",105,284,"roche_s"
"2021-03-07","15_64",15,64,"london",85,204,"roche_s"
"2021-03-14","15_64",15,64,"london",106,273,"roche_s"
"2021-03-21","15_64",15,64,"london",151,258,"roche_s"
"2021-03-26","15_64",15,64,"london",1,2,"roche_s"
"2021-03-27","15_64",15,64,"london",112,254,"roche_s"
"2021-03-30","15_64",15,64,"london",104,222,"roche_s"
"2021-03-31","15_64",15,64,"london",1,1,"roche_s"
"2021-04-09","15_64",15,64,"london",168,241,"roche_s"
"2021-04-18","15_64",15,64,"london",152,261,"roche_s"
"2021-04-25","15_64",15,64,"london",117,229,"roche_s"
"2021-05-02","15_64",15,64,"london",141,209,"roche_s"
"2021-05-06","15_64",15,64,"london",1,1,"roche_s"
"2021-05-09","15_64",15,64,"london",168,260,"roche_s"
"2021-05-16","15_64",15,64,"london",169,281,"roche_s"
"2021-05-23","15_64",15,64,"london",190,263,"roche_s"
"2021-05-30","15_64",15,64,"london",176,247,"roche_s"
"2021-06-06","15_64",15,64,"london",213,270,"roche_s"
"2021-06-13","15_64",15,64,"london",232,261,"roche_s"
"2021-06-14","15_64",15,64,"london",5,6,"roche_s"
"2021-06-18","15_64",15,64,"london",25,26,"roche_s"
"2021-06-20","15_64",15,64,"london",231,256,"roche_s"
"2021-06-27","15_64",15,64,"london",127,138,"roche_s"
"2021-06-28","15_64",15,64,"london",115,122,"roche_s"
"2021-07-05","15_64",15,64,"london",215,225,"roche_s"
"2021-07-11","15_64",15,64,"london",229,242,"roche_s"
"2021-07-19","15_64",15,64,"london",222,225,"roche_s"
"2021-07-22","15_64",15,64,"london",16,17,"roche_s"
"2021-07-23","15_64",15,64,"london",1,1,"roche_s"
"2021-07-26","15_64",15,64,"london",215,217,"roche_s"
"2020-08-27","65_119",65,119,"london",4,34,"roche_s"
"2020-08-28","65_119",65,119,"london",5,43,"roche_s"
"2020-09-11","65_119",65,119,"london",3,35,"roche_s"
"2020-09-12","65_119",65,119,"london",1,6,"roche_s"
"2020-09-13","65_119",65,119,"london",0,5,"roche_s"
"2020-09-16","65_119",65,119,"london",1,9,"roche_s"
"2020-09-18","65_119",65,119,"london",0,9,"roche_s"
"2020-09-25","65_119",65,119,"london",5,36,"roche_s"
"2020-09-27","65_119",65,119,"london",0,7,"roche_s"
"2020-09-28","65_119",65,119,"london",2,26,"roche_s"
"2020-10-07","65_119",65,119,"london",3,47,"roche_s"
"2020-10-08","65_119",65,119,"london",0,22,"roche_s"
"2020-10-14","65_119",65,119,"london",0,1,"roche_s"
"2020-10-15","65_119",65,119,"london",2,9,"roche_s"
"2020-10-16","65_119",65,119,"london",0,1,"roche_s"
"2020-10-21","65_119",65,119,"london",5,44,"roche_s"
"2020-10-22","65_119",65,119,"london",0,14,"roche_s"
"2020-10-23","65_119",65,119,"london",2,11,"roche_s"
"2020-10-29","65_119",65,119,"london",0,5,"roche_s"
"2020-10-31","65_119",65,119,"london",0,2,"roche_s"
"2020-11-01","65_119",65,119,"london",0,10,"roche_s"
"2020-11-07","65_119",65,119,"london",2,7,"roche_s"
"2020-11-09","65_119",65,119,"london",0,1,"roche_s"
"2020-11-15","65_119",65,119,"london",0,14,"roche_s"
"2020-11-20","65_119",65,119,"london",0,8,"roche_s"
"2020-11-22","65_119",65,119,"london",0,7,"roche_s"
"2020-11-28","65_119",65,119,"london",0,4,"roche_s"
"2020-11-29","65_119",65,119,"london",1,10,"roche_s"
