"region","name","alpha_D","alpha_H","beta17","beta18","beta19","beta20","beta21","beta22","beta23","beta24","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rho_pillar2_tests","strain_seed_date","strain_transmission_2"
"east_of_england","eps",0.0241524163700641,4.36642737435686e-06,8.48058931243243e-05,0.000100518878676857,-0.0001076832721367,0.000159852577077485,-0.000135290532697724,0.000303410854877758,-4.68907613545422e-05,-8.66260489395989e-06,0.0667888204435559,-1.07927091817223e-07,1.21051382323071e-08,0.000906029765178893,0.0024329145089897,-0.00332227061367031,-0.00175053110307666,0.000939882754973608,-0.000165243397020486,-0.00177457792900914,0.000639932016063066,-0.00228257797118474,0.000531432195222623,-0.00215923108830252,-0.000806128632634475,-0.00036844959282221,0.0133766688951237,-2.23432790529088e-05,-1.45063194725992e-06,0.0017432572807731,5.73384776064502e-05,-0.130408188214667,-0.00176588764857615
"east_of_england","m_CHR",-6.34984409166931e-08,-5.58671290013807e-11,-3.77832002525434e-11,-6.93260774292635e-10,1.1644268776188e-09,-9.0405916837191e-10,-1.813866124768e-11,-1.20512953277637e-09,1.74716907813097e-09,-1.30877216593109e-09,-1.07927091817223e-07,1.75727548166684e-12,-6.55347111777942e-13,-5.11520963025955e-09,-2.53807958243546e-09,-2.86072640057988e-08,1.32680408596418e-08,-4.92681989055226e-09,2.79781427167391e-09,4.08769425652629e-09,-7.46853222241377e-09,3.0887526381903e-08,9.45244974654755e-10,3.05709658232202e-08,7.97371671915241e-11,8.59516095718252e-10,2.22934128309266e-09,9.46825389226352e-11,9.69254046481776e-11,-1.43405437199657e-08,-3.5210832229333e-10,1.04829910119169e-06,1.50138159511496e-08
"east_of_england","m_CHW",5.61069288254614e-08,1.45236834635511e-10,1.22081620863638e-09,-1.88970735147523e-09,1.42287441018356e-09,-3.51597323791308e-10,8.24079352386313e-10,-2.04856149796408e-10,-1.47955114545092e-09,8.20308288713193e-10,1.21051382323071e-08,-6.55347111777942e-13,1.33827937845573e-12,1.17207584021592e-08,1.38415006220322e-08,2.7539143427135e-08,1.48920077693933e-09,-4.47239072775014e-09,-1.93436814659738e-09,-1.03850458313353e-09,-3.09508349909801e-09,-3.80876210894987e-08,2.35068772470813e-09,1.07988624947505e-08,-5.17509862020983e-09,-1.49927962218878e-09,1.22915433208136e-08,5.20643127597703e-11,-2.90077694633549e-11,-3.15786098602968e-09,1.53671265831928e-10,1.33249268363693e-07,-9.51126735351746e-09
"east_of_england","mu_D",-0.00211713479643235,4.36146857815515e-06,-1.79439722177353e-06,-7.9673236244078e-06,1.02586379734004e-05,-5.73826644993328e-06,2.52157084653503e-05,-1.76508855481855e-05,1.74882230739773e-05,3.54853708623386e-05,0.000906029765178893,-5.11520963025955e-09,1.17207584021592e-08,0.000996834936504163,0.000642477700582959,-4.1128146639323e-05,-0.000578998093379938,0.000215477471267971,6.68825237720989e-05,-0.000362291975890739,1.61618015049294e-05,-0.000574671779004976,-2.81884185086087e-05,-0.00112727618269363,6.72121542289094e-05,8.65113215103211e-08,0.000195399671180069,-2.16149032607468e-06,-3.14444833234632e-07,0.000220168292267894,-7.44507752709125e-07,-0.0129031313074565,-0.000424933706867023
"east_of_england","mu_D_2",-0.00081621797443686,1.91837160356775e-05,2.59436917561679e-05,-2.62951344461762e-05,-3.76536269681658e-05,8.74243154749841e-05,4.45855279267903e-05,8.7047141229769e-05,0.000149084585162662,6.41707523638856e-05,0.0024329145089897,-2.53807958243546e-09,1.38415006220322e-08,0.000642477700582959,0.00372265858906407,0.00283660984913254,0.000263115706840147,-0.000559471612120589,3.46738684846113e-05,0.000506772724045135,0.000146661566225617,-0.000991087924250026,0.00022453697386132,-0.0018847990621743,-0.000170454856067581,-1.11196395490385e-05,0.00200050308825736,-2.53043762257497e-06,1.52574851892091e-06,0.000608884754582745,1.63720734790771e-06,-0.0627729186047378,-0.00265889434455107
"east_of_england","mu_gamma_H",-0.00357495442034886,5.88561989181034e-06,-1.55826383333108e-05,-1.24360743156367e-06,-4.70487426371423e-05,6.10207099756303e-05,0.000151156797710416,9.76615332541453e-05,-4.16731105995038e-05,0.000118103805150728,-0.00332227061367031,-2.86072640057988e-08,2.7539143427135e-08,-4.1128146639323e-05,0.00283660984913254,0.00979181359963305,0.000685383017812322,-0.000547972728860107,0.00011793782130705,0.0023496126361516,0.000113853832213001,-0.000129087393059242,0.000255751935186928,-0.00166415433603695,0.000837342445973234,0.000187405169759429,-0.00198861706612436,-7.79440456279445e-06,-4.36466639873299e-06,0.00243274699425147,7.65588435486659e-07,-0.0761696314174629,-0.00358365046415597
"east_of_england","mu_gamma_H_2",0.00146984584061066,1.9034107115275e-07,3.98437173472917e-05,-5.25492648631268e-05,2.80144477725721e-05,2.39580063307809e-05,2.99654007535989e-05,-5.85717999544346e-06,8.64654446770881e-05,-4.4387009651402e-05,-0.00175053110307666,1.32680408596418e-08,1.48920077693933e-09,-0.000578998093379938,0.000263115706840147,0.000685383017812322,0.00229837889047401,-0.000874784399006005,-2.70023897684164e-05,0.00196686372054667,-0.000231354748763583,0.00159577186343531,0.000369801487607567,0.00169225238601298,9.45432540543548e-05,-1.77009762262134e-05,0.00275449098084587,5.22489388969121e-06,1.19964413961752e-06,-0.000615539285399973,-1.30490167638723e-06,-0.00434661988304518,-0.000928818907049984
"east_of_england","mu_gamma_H_3",-0.0020210960157038,-1.24897033423575e-05,-2.33853476215749e-05,2.21895018266604e-05,4.34318703439127e-06,-3.47898839338868e-05,-2.22652280356764e-05,-8.24979932921237e-06,-0.000107588394951479,1.77246870747064e-05,0.000939882754973608,-4.92681989055226e-09,-4.47239072775014e-09,0.000215477471267971,-0.000559471612120589,-0.000547972728860107,-0.000874784399006005,0.000889314874541169,2.84600092046758e-05,-0.0015388253264424,0.000139640372356515,-0.000611095176196621,-0.000172079671291643,-0.000597793362976364,-4.82678117834195e-05,3.70299586769629e-05,-0.000987800048843412,-4.64305419537812e-06,-2.14312145890549e-06,0.000118961091757574,2.0259118321406e-06,0.0108064604556477,0.000888222490160945
"east_of_england","p_G_D",-0.000677781297565932,-1.99349789607966e-08,-5.22902895599031e-06,9.32746215091205e-06,-1.11329691220902e-05,8.7357411767357e-06,2.4176056434333e-06,4.72339632635744e-06,6.59972949652177e-06,5.42206455810111e-06,-0.000165243397020486,2.79781427167391e-09,-1.93436814659738e-09,6.68825237720989e-05,3.46738684846113e-05,0.00011793782130705,-2.70023897684164e-05,2.84600092046758e-05,0.000150377916433103,0.000234587659172947,6.49734600999535e-05,7.05010248586906e-05,5.22372508648852e-05,-9.0312572909171e-05,3.63485875508544e-05,9.83609475780412e-06,-0.000183245188702425,-5.74704403676134e-07,9.64146645436781e-08,0.000477397291346374,-3.83362106035927e-07,-0.00571911522432119,-0.000206843881330011
"east_of_england","p_G_D_CHR",0.00447107555293271,3.10776956853084e-05,1.32975546636134e-05,5.68312366925212e-06,-6.39431181093203e-05,0.000104383951481225,6.66347996360232e-05,1.74910555492075e-06,0.000239002573504527,-9.24813005376908e-05,-0.00177457792900914,4.08769425652629e-09,-1.03850458313353e-09,-0.000362291975890739,0.000506772724045135,0.0023496126361516,0.00196686372054667,-0.0015388253264424,0.000234587659172947,0.00885570693089337,-0.000594037103681548,0.00368087483470164,0.000303805309455763,0.00170632140501995,-0.000135512471313478,2.53772096938719e-05,0.00192435395888952,1.22226267966559e-05,1.92833574579456e-06,0.00137311647980213,1.02863719676016e-06,-0.0483162526667772,-0.00246779875909981
"east_of_england","p_H",-0.000904653125284947,5.18867593435556e-06,-9.92777402711566e-06,5.97391919275321e-06,1.00264994547731e-05,-8.46039900162352e-06,-2.53559437155763e-05,2.2179284495732e-06,-4.0919504120787e-05,1.75261863372027e-05,0.000639932016063066,-7.46853222241377e-09,-3.09508349909801e-09,1.61618015049294e-05,0.000146661566225617,0.000113853832213001,-0.000231354748763583,0.000139640372356515,6.49734600999535e-05,-0.000594037103681548,0.000804017036175186,-0.00060902494757656,-0.000120333172440432,-0.000546283488702141,0.00046831755783417,1.04841986264756e-05,-0.000634308783891192,-9.67677656065249e-07,-9.23434792659474e-07,-0.000226494675877133,2.74383375632773e-06,-0.00807425033984512,0.000350581848422213
"east_of_england","p_H_2",0.000730348166964486,-6.33024921620033e-06,-1.90380612493896e-05,5.27153882690448e-05,-2.78602320712892e-05,-1.58442670599869e-05,-5.70800456659607e-06,-8.25403166803313e-05,8.5457652475624e-05,-9.9099729228591e-05,-0.00228257797118474,3.0887526381903e-08,-3.80876210894987e-08,-0.000574671779004976,-0.000991087924250026,-0.000129087393059242,0.00159577186343531,-0.000611095176196621,7.05010248586906e-05,0.00368087483470164,-0.00060902494757656,0.00647747300225665,9.31597280007021e-05,0.00160506545063019,-0.000262355403665542,0.000133363518376876,0.00184130026423749,2.09951737753397e-06,1.75966710625829e-06,-0.000396337237079594,4.03413303326351e-06,-0.0134432116513375,0.000756722556740973
"east_of_england","p_H_3",0.000174336824783817,-2.54592017845907e-06,3.04956283336317e-06,-1.31052554185057e-05,-8.0211397363083e-06,6.12032296198132e-06,-5.92896971024661e-06,2.12837955535235e-05,7.12970570153112e-06,-1.35095647564838e-05,0.000531432195222623,9.45244974654755e-10,2.35068772470813e-09,-2.81884185086087e-05,0.00022453697386132,0.000255751935186928,0.000369801487607567,-0.000172079671291643,5.22372508648852e-05,0.000303805309455763,-0.000120333172440432,9.31597280007021e-05,0.000637116013247943,0.000118602640478287,-2.84953905097783e-05,-2.56437260394466e-05,0.00042174211207798,-2.31035934914496e-06,-2.90796066378647e-07,-0.000571025528913244,-9.66690705807894e-08,0.0149538965807849,-0.000157455269251475
"east_of_england","p_H_D",0.00570043338204303,-2.41398739566031e-06,5.15707891326421e-05,-6.55245842831638e-05,6.94025122833932e-05,-2.33317026329303e-05,-5.16566175930897e-05,-5.88713164447082e-05,3.23599521095263e-05,-8.84885478257058e-05,-0.00215923108830252,3.05709658232202e-08,1.07988624947505e-08,-0.00112727618269363,-0.0018847990621743,-0.00166415433603695,0.00169225238601298,-0.000597793362976364,-9.0312572909171e-05,0.00170632140501995,-0.000546283488702141,0.00160506545063019,0.000118602640478287,0.00453358191013963,-0.000330801152990178,-2.00027427513405e-05,0.00183580718035406,1.36553116546454e-05,3.49224774832162e-06,-0.0023398157504867,-3.58008964628265e-06,0.0683953195654784,0.00132102728672489
"east_of_england","p_ICU",-0.00334620962631957,-6.03989229579591e-07,-1.23905869207218e-05,7.37814954794406e-06,-1.08592341581395e-06,-2.18654081591363e-06,5.010883621937e-05,5.40594760860517e-06,2.62366982878658e-05,6.01757470258562e-05,-0.000806128632634475,7.97371671915241e-11,-5.17509862020983e-09,6.72121542289094e-05,-0.000170454856067581,0.000837342445973234,9.45432540543548e-05,-4.82678117834195e-05,3.63485875508544e-05,-0.000135512471313478,0.00046831755783417,-0.000262355403665542,-2.84953905097783e-05,-0.000330801152990178,0.00139271454993952,6.71787926653167e-05,-0.000893730661659662,-1.03331985947921e-06,-5.58796360562985e-07,0.000819675791614283,-7.52152736905553e-06,-0.0230270665692784,-0.000931292374493237
"east_of_england","p_ICU_2",-0.000450755065957701,-2.24751917453251e-06,-4.39432166353847e-06,2.19713400030943e-06,6.78519156816573e-08,-2.70790451481877e-06,1.49135058382079e-06,-6.90177801603736e-07,-8.19326121185042e-06,3.39362314068007e-06,-0.00036844959282221,8.59516095718252e-10,-1.49927962218878e-09,8.65113215103211e-08,-1.11196395490385e-05,0.000187405169759429,-1.77009762262134e-05,3.70299586769629e-05,9.83609475780412e-06,2.53772096938719e-05,1.04841986264756e-05,0.000133363518376876,-2.56437260394466e-05,-2.00027427513405e-05,6.71787926653167e-05,5.18757973750223e-05,-0.000273161174548489,-1.51142870803539e-07,-7.08924944979228e-08,7.18919110795868e-05,-1.09810559199756e-06,-0.000502788421631412,1.64064474800238e-05
"east_of_england","p_ICU_D",0.00963139296098243,9.28376017533962e-06,9.24047094651689e-05,-7.50447799772321e-05,-1.19366323826624e-05,0.000108713738228188,2.47091975481657e-05,6.34710071193356e-05,0.000248405105706894,-6.24448700913087e-05,0.0133766688951237,2.22934128309266e-09,1.22915433208136e-08,0.000195399671180069,0.00200050308825736,-0.00198861706612436,0.00275449098084587,-0.000987800048843412,-0.000183245188702425,0.00192435395888952,-0.000634308783891192,0.00184130026423749,0.00042174211207798,0.00183580718035406,-0.000893730661659662,-0.000273161174548489,0.0202986876651149,9.94414916389784e-06,7.20350910926142e-06,-0.000642723404969177,1.76927190210372e-05,-0.0634628514404772,-0.00233118439124505
"east_of_england","p_NC",3.14739256041505e-05,6.01600002679987e-08,1.91398670977401e-07,-1.34708267155975e-07,1.7013002016419e-07,1.38568438852598e-07,-1.78523268134433e-07,-2.08192944574477e-07,6.41282477360728e-07,-9.42097507979939e-08,-2.23432790529088e-05,9.46825389226352e-11,5.20643127597703e-11,-2.16149032607468e-06,-2.53043762257497e-06,-7.79440456279445e-06,5.22489388969121e-06,-4.64305419537812e-06,-5.74704403676134e-07,1.22226267966559e-05,-9.67677656065249e-07,2.09951737753397e-06,-2.31035934914496e-06,1.36553116546454e-05,-1.03331985947921e-06,-1.51142870803539e-07,9.94414916389784e-06,1.23031991142277e-07,2.9931799137653e-08,-3.46274120246804e-06,-6.88726736562554e-08,0.0001041838180866,1.81055205004866e-06
"east_of_england","p_NC_weekend",6.43546681397821e-06,2.44519208641934e-08,6.1871571558274e-08,2.6668050072582e-08,-6.08562699183599e-08,1.2002944756408e-07,-5.37964837807143e-08,-5.54147331595905e-08,6.56288487930583e-07,2.56351598136106e-08,-1.45063194725992e-06,9.69254046481776e-11,-2.90077694633549e-11,-3.14444833234632e-07,1.52574851892091e-06,-4.36466639873299e-06,1.19964413961752e-06,-2.14312145890549e-06,9.64146645436781e-08,1.92833574579456e-06,-9.23434792659474e-07,1.75966710625829e-06,-2.90796066378647e-07,3.49224774832162e-06,-5.58796360562985e-07,-7.08924944979228e-08,7.20350910926142e-06,2.9931799137653e-08,2.91543034223064e-08,-3.1410945802717e-06,-4.87776972655007e-08,-8.95160383640536e-06,-1.07165562377645e-06
"east_of_england","p_W_D",-0.000928856642798625,-7.78868145786332e-06,-3.02659744811278e-05,4.91575678526834e-05,-8.6401089145362e-05,0.000107265734119816,0.000167521841117972,0.000170247283876957,-0.000103339518082739,0.000138931806598057,0.0017432572807731,-1.43405437199657e-08,-3.15786098602968e-09,0.000220168292267894,0.000608884754582745,0.00243274699425147,-0.000615539285399973,0.000118961091757574,0.000477397291346374,0.00137311647980213,-0.000226494675877133,-0.000396337237079594,-0.000571025528913244,-0.0023398157504867,0.000819675791614283,7.18919110795868e-05,-0.000642723404969177,-3.46274120246804e-06,-3.1410945802717e-06,0.0131425576416112,7.92357460621701e-07,-0.153598004382486,-0.00423807238446575
"east_of_england","rho_pillar2_tests",5.16092172131563e-05,6.98785244763586e-08,2.6194125435701e-07,-6.04313071871108e-08,-3.31796380425142e-08,-7.97450430939974e-08,-5.51248232051888e-07,-1.99090395357539e-07,-4.33125726578012e-07,-1.0006502857216e-06,5.73384776064502e-05,-3.5210832229333e-10,1.53671265831928e-10,-7.44507752709125e-07,1.63720734790771e-06,7.65588435486659e-07,-1.30490167638723e-06,2.0259118321406e-06,-3.83362106035927e-07,1.02863719676016e-06,2.74383375632773e-06,4.03413303326351e-06,-9.66690705807894e-08,-3.58008964628265e-06,-7.52152736905553e-06,-1.09810559199756e-06,1.76927190210372e-05,-6.88726736562554e-08,-4.87776972655007e-08,7.92357460621701e-07,4.87900914909403e-07,-0.000395230110819947,7.49689318904279e-06
"east_of_england","strain_seed_date",0.00718792937844218,-0.000676451259309613,-0.00016428433723929,-0.0024474535443478,0.0037867717132044,-0.00407843442071181,-0.00384670993956729,-0.00192809354382579,-0.00716908684029154,-0.00305899976872669,-0.130408188214667,1.04829910119169e-06,1.33249268363693e-07,-0.0129031313074565,-0.0627729186047378,-0.0761696314174629,-0.00434661988304518,0.0108064604556477,-0.00571911522432119,-0.0483162526667772,-0.00807425033984512,-0.0134432116513375,0.0149538965807849,0.0683953195654784,-0.0230270665692784,-0.000502788421631412,-0.0634628514404772,0.0001041838180866,-8.95160383640536e-06,-0.153598004382486,-0.000395230110819947,6.25665007162627,0.135251387948106
"east_of_england","strain_transmission_2",0.00258017246814169,-3.69308424257779e-05,-3.47152238769893e-05,1.14438054280334e-05,0.000111039667562988,-0.000204418040025476,-0.000205262462928085,-0.000127312679880983,-0.000365330624650897,-0.000145720125965596,-0.00176588764857615,1.50138159511496e-08,-9.51126735351746e-09,-0.000424933706867023,-0.00265889434455107,-0.00358365046415597,-0.000928818907049984,0.000888222490160945,-0.000206843881330011,-0.00246779875909981,0.000350581848422213,0.000756722556740973,-0.000157455269251475,0.00132102728672489,-0.000931292374493237,1.64064474800238e-05,-0.00233118439124505,1.81055205004866e-06,-1.07165562377645e-06,-0.00423807238446575,7.49689318904279e-06,0.135251387948106,0.00705115065031278
"midlands","alpha_D",0.0137707871366582,6.92915054610048e-05,-6.42603249695821e-05,0.000100870479212331,-9.50419317314008e-05,5.12089179649484e-05,-1.92848232923723e-05,-4.64261185820448e-05,4.30821942491679e-06,-0.000164393082617444,0.00489556096573821,-1.01209089126193e-08,1.51642561365567e-09,0.000310338816582101,0.0014141053931634,-0.000536739879437732,0.00103120732733687,-0.000583090232773831,-0.000207800706779312,0.00221052683606786,-0.00163749756756905,0.00048288001269932,-0.000451612606492926,0.000486889824931479,0.000649307395683969,0.000171174559578998,0.0057487520012324,1.36438830084791e-05,4.77016796878313e-06,-0.00113880009201628,-6.43639611779042e-05,-0.0418078077874445,0.000766613669323096
"midlands","alpha_H",6.92915054610048e-05,4.83715781950171e-06,8.56295294352687e-07,1.1561813032113e-06,-3.12574482152455e-06,3.03863698160827e-06,-1.59359699408426e-06,3.61057475040989e-06,-4.31915431082285e-06,3.61476782321988e-06,6.3615667602382e-05,6.8713696165616e-10,-4.87601212050681e-10,-1.18804707551889e-05,8.68245140774553e-06,6.17765474646171e-05,-1.79604362717946e-05,-1.09801055538812e-05,-6.85372901123908e-06,4.3155496937495e-05,3.73973826469313e-06,4.76665039623342e-05,9.56567244490856e-07,-4.97548491917491e-06,3.46850878097412e-05,1.41594940489542e-06,3.42079468776875e-05,-5.5931551114869e-08,1.38372595280206e-07,-6.17954796253649e-05,-4.41104552981894e-07,-0.00110323263963385,-3.73217915677254e-06
"midlands","beta17",-6.42603249695821e-05,8.56295294352687e-07,4.06338600554334e-06,-7.93535187566494e-07,-4.48263334123013e-06,3.69428059217408e-06,-3.05999716864573e-06,6.7720796392247e-06,-2.18348887697758e-06,1.96690142369457e-06,1.01724043726632e-06,-9.00293664059717e-10,5.08306446250999e-10,-3.30663633192658e-05,-1.29834636770476e-05,2.85423583971922e-05,1.62758337756578e-05,6.58840806742411e-06,1.79790577760026e-06,-1.75300242270126e-05,1.00300030749178e-07,1.69744735668345e-06,-9.55154516116771e-06,9.06032860522306e-06,-1.63332782104965e-05,-1.93782567525993e-06,-2.26552444952404e-05,-1.51393355080447e-07,-3.93415870926197e-08,1.91328135534535e-05,2.50148136343538e-07,-0.000441754004077693,-1.23719081377078e-05
