"region","name","alpha_D","alpha_H","beta1","beta10","beta11","beta12","beta13","beta14","beta15","beta16","beta17","beta18","beta19","beta2","beta20","beta21","beta22","beta23","beta24","beta3","beta4","beta5","beta6","beta7","beta8","beta9","eps","m_CHR","m_CHW","mu_D","mu_D_2","mu_gamma_H","mu_gamma_H_2","mu_gamma_H_3","p_G_D","p_G_D_CHR","p_H","p_H_2","p_H_3","p_H_D","p_ICU","p_ICU_2","p_ICU_D","p_NC","p_NC_weekend","p_W_D","rho_pillar2_tests","start_date"
"midlands","alpha_D",0.00653460300221796,7.11322650518593e-05,-1.30444919073108e-05,1.05149159706428e-05,-5.50744431853208e-05,2.52891825598444e-05,4.60428372979559e-05,-5.01276238154586e-05,3.27400378939467e-05,1.80512655117174e-05,-7.42649736324638e-07,4.8115145422625e-05,8.65770479141714e-05,-0.000181495225090589,-3.13359075853756e-06,2.46819325999437e-05,7.45927205864925e-05,4.07644751287492e-05,-0.000386724279358404,3.54623779963276e-05,-4.14093972787502e-05,0.000110401239280334,-5.22410079639652e-05,9.53084980453895e-05,-7.71401675217878e-05,-3.15223108020019e-06,-0.00447083752992659,4.69449461141228e-08,-1.73971799185479e-08,-0.000603836088915783,-0.000551627504719699,0.000236743809431682,4.61982166628343e-05,-0.00163903383361627,-7.92311206996643e-06,-0.000150837995588305,-0.000699352548974366,6.69589152134074e-05,-7.50307256994652e-05,-0.000348042796348797,0.000622752463413546,0.000115142528906313,0.00276623028084208,1.32904628455695e-05,-2.0657821959722e-06,0.00211998863504852,-8.20625357219762e-06,-0.0226542570731741
"midlands","alpha_H",7.11322650518593e-05,2.90200071165379e-06,5.57935695842416e-06,6.18401233243106e-07,-1.39262451646068e-06,4.19526051229283e-07,6.77635589961749e-07,1.22245356216529e-07,-8.36853836323884e-07,-1.1553185250518e-07,6.22947304561207e-07,1.15521163280197e-06,-6.84823536469661e-07,-9.86751870840738e-06,7.15274252871367e-07,7.47945399578819e-08,-2.83661456571731e-06,5.44677804739962e-06,9.78839717379702e-07,1.29357313160822e-06,-1.12521371519486e-07,3.00082802455457e-07,-8.80856924794071e-08,8.40700840438189e-07,-3.24981917041243e-07,2.34270832307243e-07,-6.61346480182635e-06,6.29987880594865e-10,-3.03567841868595e-10,2.4487856325005e-05,-2.70845446795951e-05,-6.17327173888277e-06,-3.97530552684836e-06,3.68454617792793e-06,-1.5684156325305e-06,1.10143835456936e-05,-8.69306516484235e-06,-1.73739259645177e-05,6.61136749169157e-07,-1.10758833249248e-05,1.21560329050005e-06,1.16937965922257e-06,-2.29053740441764e-05,1.2029087940269e-07,-1.60982550282646e-07,8.38063969425594e-06,3.26136431792649e-07,0.00216414160511935
"midlands","beta1",-1.30444919073108e-05,5.57935695842416e-06,7.23212888254396e-05,5.14699601422771e-06,3.81149566449949e-07,-6.89024377458128e-06,9.9464164990313e-06,-1.01914458035819e-06,-1.00839821870155e-05,2.12598035648544e-06,1.29867176340628e-06,8.44299552544523e-06,-4.06727944445487e-06,-0.000118617996867605,-8.1894475977111e-06,1.85960824452107e-05,-1.11529990646757e-05,6.49557613811235e-05,-2.91196159768861e-05,1.1439983303392e-05,-2.62533359415662e-08,-4.06143861053828e-06,7.68321856656414e-06,-1.05900373630359e-05,1.92431626908131e-05,-8.2195090009445e-06,0.000857709572306809,8.67680743313124e-10,-7.64695082606936e-10,0.000156850955892513,-0.000298564880528116,-0.000146322975528761,-7.66209256674167e-05,2.15386437913407e-05,-1.05349936163789e-05,0.000168689753789316,-8.35233374038474e-05,-0.000104712031641023,-0.000100076922591852,7.54422010666798e-05,-2.65190687602766e-05,-1.13259727426413e-05,-0.000363284660370962,2.5038040012809e-07,-9.7685460038308e-07,-0.000174466847623071,-1.59083342904503e-06,0.0365079863477606
"midlands","beta10",1.05149159706428e-05,6.18401233243106e-07,5.14699601422771e-06,7.62184229195387e-06,-9.41494944351676e-06,3.40280162730428e-06,-9.40644402789319e-07,9.0812450665428e-07,-1.90303945442443e-06,6.96021686413952e-10,1.250106800402e-06,-6.79215901050222e-07,-3.90822521416271e-06,-1.34428943094706e-06,4.12959763609673e-06,-2.71482024510346e-06,-2.53728947255696e-06,2.87909970735154e-06,1.94531899393607e-05,-1.18865116725072e-07,1.72296276237216e-06,-1.25898264839714e-06,4.30520240399982e-07,-1.12810330099037e-06,5.11653081832349e-06,-7.29889754185988e-06,9.60741110206315e-05,-8.50355788279434e-10,1.78024281720337e-10,5.32847460574858e-06,3.72927060693457e-05,-1.17192877359211e-05,3.61728202017539e-07,3.61286001599067e-05,-1.85315559593705e-06,5.87194034637532e-08,-8.35625155390929e-06,6.73193028781827e-06,5.48642483567709e-06,1.52892894760693e-05,-2.04681062661779e-05,-1.19441171785321e-06,-7.17165269922176e-05,-3.4593492818629e-07,-1.08434385845866e-08,-1.53540666768665e-05,2.02795556307538e-07,0.000650430902714457
"midlands","beta11",-5.50744431853208e-05,-1.39262451646068e-06,3.81149566449949e-07,-9.41494944351676e-06,1.68205804176058e-05,-1.03366125197006e-05,4.26123827071663e-06,-2.48214917370225e-06,2.08718676474895e-06,1.03201585230683e-06,-1.9662938540359e-06,4.24448998939447e-06,5.82478770750382e-06,-9.08290952618794e-06,-8.94070965825395e-06,8.66021141647817e-06,-4.46830248926686e-06,5.62124412510258e-06,-1.44798334769352e-05,1.65270593432142e-06,-1.56905926370728e-06,-1.99763198939692e-06,3.73211814223828e-06,-9.35095108017819e-07,-5.43707748822009e-06,9.47649763544816e-06,-0.000100636004933472,1.02800448353789e-09,-1.80949523392696e-10,2.10482591519777e-05,-0.000132654559518187,-4.88504526808008e-05,-1.53042542150005e-05,-5.19942821994235e-05,3.73675088880809e-06,3.24480212431646e-05,2.05780293854489e-06,-1.37948252547917e-05,-2.99633964116638e-05,-1.68997297421843e-06,1.52692914182277e-05,-3.11009635389935e-06,0.00011505625226648,6.40050082464995e-07,-6.4579513116407e-09,-4.63945507273112e-05,-7.17026618135976e-07,0.00514003671936746
"midlands","beta12",2.52891825598444e-05,4.19526051229283e-07,-6.89024377458128e-06,3.40280162730428e-06,-1.03366125197006e-05,9.35581101576479e-06,-4.73482282944569e-06,2.35488798052444e-06,-2.58752456548428e-07,-1.29882409378793e-06,1.03127300077978e-06,-4.26684301232908e-06,-2.71980447260653e-06,1.45033182104331e-05,6.59373859824604e-06,-8.53067583313473e-06,8.77827882616398e-06,-1.29241275549855e-05,-5.08491906575713e-06,-2.21086180638166e-06,3.05633186275769e-07,3.64818769065438e-06,-5.0313308768425e-06,2.46321803845689e-06,1.13357903712483e-06,-4.21347908994499e-06,8.56601243576648e-06,-4.18797898841486e-10,9.5961298498634e-11,-3.1306426211424e-05,0.000129286170147317,6.67527156784475e-05,2.1403607880422e-05,1.52973434503857e-05,-1.92354760901821e-06,-3.70499284092712e-05,6.54386005711527e-06,1.05513539551605e-05,3.08780450050774e-05,-1.41928744482959e-05,2.470304713522e-06,4.8843436848396e-06,-9.19613468396401e-05,-4.41340676392628e-07,8.07863333466141e-08,8.14101642048963e-05,9.57526052134755e-07,-0.00792843637671923
"midlands","beta13",4.60428372979559e-05,6.77635589961749e-07,9.9464164990313e-06,-9.40644402789319e-07,4.26123827071663e-06,-4.73482282944569e-06,4.32695696950969e-06,-3.1609881764615e-06,-1.38337975739887e-06,1.37342752045905e-06,-7.21744688114957e-07,3.33294215704703e-06,2.36566409094849e-06,-2.11983251285555e-05,-4.70060532105345e-06,6.12758717119244e-06,-3.54037489604306e-06,1.28472638817271e-05,-6.47282686536046e-06,2.7426898118239e-06,-9.3925466543943e-07,-1.07901386035176e-06,2.32490440594535e-06,-1.23389760661688e-06,8.90929280077611e-07,5.04069953396899e-07,-1.5643198992876e-05,3.59260179198414e-10,-1.85352609462243e-11,1.52993714200369e-05,-9.89345770193481e-05,-4.05884986492191e-05,-1.28056451084757e-05,-3.76057340903986e-05,-4.60403696326101e-07,3.24624569659614e-05,-1.44813788409036e-05,-1.73281782146677e-05,-3.68048662177652e-05,1.72793257311828e-05,5.06908538954248e-06,-2.63375092093701e-06,3.13935948087854e-05,3.81816719952945e-07,-1.43255135877772e-07,-7.0912717855873e-05,-6.95649913281362e-07,0.00690098877018293
"midlands","beta14",-5.01276238154586e-05,1.22245356216529e-07,-1.01914458035819e-06,9.0812450665428e-07,-2.48214917370225e-06,2.35488798052444e-06,-3.1609881764615e-06,4.70419410679206e-06,1.05634884485828e-06,-1.59213798749644e-06,1.14707812118636e-06,-1.87182607974062e-06,-2.6655765377568e-06,8.15341567943895e-06,3.82472467832354e-06,-3.41745147097645e-06,1.66984604363544e-06,-3.94048181212282e-06,4.28430069994229e-06,-1.80888190420568e-06,1.470743943726e-06,2.55796935910563e-07,-1.21962529579959e-06,-7.83411317140634e-08,7.14577429379819e-07,9.68699576871914e-08,0.000166140918161562,1.1249479557807e-10,-3.4911929321746e-10,2.03456041923651e-05,4.34008019558395e-05,1.31946164694135e-05,-5.47710187245192e-06,6.04767760740561e-05,-9.6097971590659e-08,-2.28093700379046e-05,5.8134852291187e-08,1.51957211255769e-06,3.70884520718181e-05,-9.84503323187548e-06,-8.40569159171566e-06,7.5454266493093e-07,-5.14608449251401e-05,-2.7359443349285e-07,-1.6329136567643e-09,7.2799235625281e-05,1.01055787776075e-07,-0.00202246048512662
"midlands","beta15",3.27400378939467e-05,-8.36853836323884e-07,-1.00839821870155e-05,-1.90303945442443e-06,2.08718676474895e-06,-2.58752456548428e-07,-1.38337975739887e-06,1.05634884485828e-06,6.12628754033087e-06,-3.80007767154115e-07,-3.55183289790388e-07,1.30877969958578e-07,2.80837781902466e-06,1.25741747653021e-05,2.22727780270237e-06,-9.15203337616447e-07,3.05965154671027e-06,-1.64661320397784e-05,-3.55941960557582e-06,-1.89247703473007e-06,1.17671458690914e-06,3.45300421608511e-07,-4.34129996423729e-07,2.42962777960544e-06,-4.55884403333387e-06,2.98276072516074e-06,-0.000127242594475074,5.51571445293461e-10,-9.66907864917223e-11,-8.94473898975546e-06,2.3164019098619e-05,-1.11291866456934e-05,1.85299107927135e-05,-3.45271193975035e-05,3.73470919910604e-06,-2.13370939996933e-05,-1.72000058127478e-05,3.12324443720085e-05,2.07993722716045e-05,-5.53119887656213e-06,1.88585174078041e-05,7.53763770245736e-07,-5.74388240521412e-06,1.41069371498438e-07,1.82782340874806e-07,0.000130154145609646,8.64076964051157e-07,-0.00631293617069582
"midlands","beta16",1.80512655117174e-05,-1.1553185250518e-07,2.12598035648544e-06,6.96021686413952e-10,1.03201585230683e-06,-1.29882409378793e-06,1.37342752045905e-06,-1.59213798749644e-06,-3.80007767154115e-07,7.42840267875747e-07,-3.86800675877365e-07,1.04486793094734e-06,9.23726538940336e-07,-5.59299613879134e-06,-1.80082181421067e-06,2.17191620875153e-06,-1.45621296282534e-06,3.17962637914205e-06,-1.3759791977694e-06,8.67625911931869e-07,-3.5397756793305e-07,-2.27408754694345e-07,1.11348602119926e-06,-4.55136765636344e-07,2.46460618089903e-07,-4.10641739166112e-07,-2.98514263270999e-05,1.14969474716862e-10,3.55421931443709e-11,-4.97495010395664e-06,-2.06250788623732e-05,-1.48586941607944e-05,-1.79554819553918e-06,-2.17034563429201e-05,-2.72900674873451e-07,1.36083832674122e-05,-5.47394094514331e-06,2.05902677773245e-06,-1.59633131946242e-05,4.69182256508506e-06,1.63005873666719e-06,-8.10854635242532e-07,1.83200096380859e-05,1.1522516107233e-07,-1.2309181848294e-08,-1.38107834209278e-05,-1.41320689208003e-07,0.00189916338190789
"midlands","beta17",-7.42649736324638e-07,6.22947304561207e-07,1.29867176340628e-06,1.250106800402e-06,-1.9662938540359e-06,1.03127300077978e-06,-7.21744688114957e-07,1.14707812118636e-06,-3.55183289790388e-07,-3.86800675877365e-07,5.51507814156964e-07,-3.05496829958779e-07,-1.41502337436995e-06,3.06568973918069e-07,1.45461192278634e-06,-1.18833092606076e-06,-8.65434652631513e-07,7.94430247968597e-07,4.57685857922278e-06,-1.99880403165346e-07,5.17517564126457e-07,-1.42785204546092e-07,-1.64584858692728e-07,-7.49421094281442e-08,7.48978845127706e-07,-8.67195166420306e-07,4.50703842189788e-05,-1.93695105534122e-12,-1.00656468632393e-10,9.54656620913896e-06,9.19034979903002e-06,3.17493260911984e-06,-1.87057952468385e-06,1.85887750022751e-05,-5.25185101122542e-07,-1.73720078167591e-06,-5.07850306246155e-07,-1.97289946140699e-06,9.836473549883e-06,-2.27024810610747e-06,-5.70485708266009e-06,3.58970308056268e-07,-2.25917699448555e-05,-9.94162709875063e-08,-3.03028606757031e-08,8.93024010769402e-06,7.32311832122273e-08,5.81118607159868e-05
"midlands","beta18",4.8115145422625e-05,1.15521163280197e-06,8.44299552544523e-06,-6.79215901050222e-07,4.24448998939447e-06,-4.26684301232908e-06,3.33294215704703e-06,-1.87182607974062e-06,1.30877969958578e-07,1.04486793094734e-06,-3.05496829958779e-07,6.55183322736629e-06,2.8815021206982e-06,-1.69427875381249e-05,-4.38991310996119e-06,3.37892309581501e-06,-5.53270666553491e-06,6.29309391604885e-06,-6.69822564676734e-07,1.81033094729846e-06,1.59400242879119e-07,-8.45643136475725e-07,1.85159507569854e-06,6.70142093189474e-07,-8.41097530737256e-07,2.06342211804451e-07,-0.000111312476244308,9.35710011599649e-10,-1.68387036969873e-10,2.96837740760703e-05,-8.85814395237198e-05,-3.97983962988851e-05,-4.61150421039511e-06,-6.7679603816745e-05,-1.77755147095693e-07,3.08526133181411e-05,-2.43703895166086e-05,-1.05250109382118e-05,-1.95943792344902e-05,1.29907783439041e-06,6.04162760616067e-06,-3.56833938582151e-07,-7.93547021789111e-06,4.25331656739086e-07,-3.80830502704689e-08,1.5207508932932e-06,3.37664677541634e-07,0.00464958464603236
"midlands","beta19",8.65770479141714e-05,-6.84823536469661e-07,-4.06727944445487e-06,-3.90822521416271e-06,5.82478770750382e-06,-2.71980447260653e-06,2.36566409094849e-06,-2.6655765377568e-06,2.80837781902466e-06,9.23726538940336e-07,-1.41502337436995e-06,2.8815021206982e-06,6.9887467843058e-06,-2.09940490054449e-06,-3.650278961499e-06,2.06659967611294e-06,6.15065419239647e-06,-6.71256355063826e-06,-2.55226812383826e-05,5.38255521861583e-07,-1.41431906748194e-06,2.3891564133062e-06,-1.32298259396525e-06,3.13077373536561e-06,-4.74135990529199e-06,3.20484521494852e-06,-0.00024158517337363,1.15882451372735e-09,-1.15396241151993e-10,-2.05730974652791e-05,-5.07469833464716e-05,-2.15506643359671e-05,9.6460122694887e-06,-9.08725288188179e-05,2.39358169683397e-06,-9.34369806694732e-06,-2.01609060656523e-05,-6.34177454523735e-10,-1.92696097649118e-05,5.8439487504968e-07,3.24067814530905e-05,9.11462787359504e-07,6.47074359083922e-05,5.98736917040215e-07,9.56477607514412e-08,4.63315076135827e-05,1.75303359532482e-07,-0.00234503203577545
"midlands","beta2",-0.000181495225090589,-9.86751870840738e-06,-0.000118617996867605,-1.34428943094706e-06,-9.08290952618794e-06,1.45033182104331e-05,-2.11983251285555e-05,8.15341567943895e-06,1.25741747653021e-05,-5.59299613879134e-06,3.06568973918069e-07,-1.69427875381249e-05,-2.09940490054449e-06,0.000236523585259787,2.12512565107441e-05,-4.16642953485639e-05,1.27838998647824e-05,-0.000108870615942301,0.000106286632324962,-2.3075382345627e-05,4.48219783982191e-06,3.43063893193629e-06,-1.26206033221138e-05,1.51066764410694e-05,-2.51004884209588e-05,8.55062747141896e-06,-0.0012295678963301,-2.93507038651131e-09,1.44707262580886e-09,-0.000254218783438466,0.000639384807400036,0.000300555225677433,0.000166461815518887,0.000155575640214078,1.1929990670393e-05,-0.000315563991603276,0.000170517316665314,0.000190658366466966,0.000255847791379886,-0.000136608340959368,-2.69196990858432e-05,1.98561724397429e-05,0.000597595826557279,-1.63490509407677e-06,1.66711596491404e-06,0.0001836558858166,3.2366685219276e-06,-0.0623563760533657
"midlands","beta20",-3.13359075853756e-06,7.15274252871367e-07,-8.1894475977111e-06,4.12959763609673e-06,-8.94070965825395e-06,6.59373859824604e-06,-4.70060532105345e-06,3.82472467832354e-06,2.22727780270237e-06,-1.80082181421067e-06,1.45461192278634e-06,-4.38991310996119e-06,-3.650278961499e-06,2.12512565107441e-05,1.02641896289052e-05,-8.79111583487878e-06,3.32194970890397e-06,-1.7074292341226e-05,1.28935869475856e-05,-3.17933900638824e-06,2.6767797789557e-06,-5.14672148156046e-07,-2.23949538078659e-06,1.72014137196202e-06,-2.30758790397731e-08,-2.1434831152658e-06,2.2667586837472e-05,-8.35830055792577e-10,1.91691164834155e-10,2.50885503154507e-06,0.000100084170776684,1.80156007619943e-05,3.42258373252847e-05,4.52169973127764e-05,1.74864324080179e-06,-3.74821416046498e-05,8.41766778905841e-07,1.75395878840944e-05,5.17286833922503e-05,-2.63966400536902e-06,-5.51933028732221e-06,1.38970386154714e-06,-0.000120765041174148,-4.97308058453633e-07,6.20523943387675e-08,6.51643260511413e-05,1.19200008311418e-06,-0.0091288086309065
"midlands","beta21",2.46819325999437e-05,7.47945399578819e-08,1.85960824452107e-05,-2.71482024510346e-06,8.66021141647817e-06,-8.53067583313473e-06,6.12758717119244e-06,-3.41745147097645e-06,-9.15203337616447e-07,2.17191620875153e-06,-1.18833092606076e-06,3.37892309581501e-06,2.06659967611294e-06,-4.16642953485639e-05,-8.79111583487878e-06,1.74332037934279e-05,-9.20901699337309e-06,2.6468584403706e-05,-1.00374487664415e-05,4.72964209981355e-06,-1.57776439438191e-06,-1.40389435288288e-06,5.46485974291014e-06,-5.12684540161857e-06,3.86894359462396e-06,1.2616469251199e-06,0.000195373138730256,9.40041968233227e-10,-4.56006793591191e-10,2.37642800175971e-05,-0.000150779868002751,-6.00701721225568e-05,-5.05492025075465e-05,-3.57066267034868e-05,-1.84337906352723e-06,5.60601649739227e-05,-2.73115011637009e-05,-1.12389470294444e-05,-5.65618357897097e-05,2.82460213847564e-05,4.4605873653689e-06,-5.46712331708796e-06,3.57954050432348e-05,4.70664352748487e-07,-2.54269249287951e-07,-4.08677463017992e-05,-1.79630161928634e-06,0.0153039604470394
"midlands","beta22",7.45927205864925e-05,-2.83661456571731e-06,-1.11529990646757e-05,-2.53728947255696e-06,-4.46830248926686e-06,8.77827882616398e-06,-3.54037489604306e-06,1.66984604363544e-06,3.05965154671027e-06,-1.45621296282534e-06,-8.65434652631513e-07,-5.53270666553491e-06,6.15065419239647e-06,1.27838998647824e-05,3.32194970890397e-06,-9.20901699337309e-06,6.22231677088977e-05,-2.33540511020535e-05,-7.41536384850042e-05,-2.21993175247001e-06,-2.10282566668401e-06,7.34153957948106e-06,-7.95127311529462e-06,4.24978172953537e-06,-9.43532897213828e-07,-2.58030956244641e-07,-6.7601404504688e-05,3.70285917154187e-10,4.25367172807931e-11,-7.88622581085095e-05,7.19293603810906e-05,8.13884256075643e-05,4.04995171552726e-05,-3.78049473370952e-05,2.88926398711139e-06,-6.85503914252525e-05,-1.39868199762625e-05,-3.09856152864953e-05,-1.79658417797507e-05,4.87377018971967e-06,5.4414390188022e-05,6.4439056873965e-06,-2.21308425441292e-05,2.1999723019981e-07,1.62744232764195e-07,0.000110211441779443,-4.21561347086896e-07,-0.0116212760274222
"midlands","beta23",4.07644751287492e-05,5.44677804739962e-06,6.49557613811235e-05,2.87909970735154e-06,5.62124412510258e-06,-1.29241275549855e-05,1.28472638817271e-05,-3.94048181212282e-06,-1.64661320397784e-05,3.17962637914205e-06,7.94430247968597e-07,6.29309391604885e-06,-6.71256355063826e-06,-0.000108870615942301,-1.7074292341226e-05,2.6468584403706e-05,-2.33540511020535e-05,9.46572991726777e-05,-5.50847260382838e-06,1.31343506311572e-05,-4.54205622455518e-06,-2.86637738451001e-06,9.2850454870504e-06,-1.34719567297795e-05,1.78359487250354e-05,-5.19431528344994e-06,0.000902344793961109,1.13255246756002e-09,-1.34479865004152e-09,0.000115335812221347,-0.000326939537486988,-8.69168289499531e-05,-0.000150551939697948,0.000108988300775307,-1.37747482206586e-05,0.000162016598782142,-1.66814676241231e-05,-0.000112038475834186,-0.000119253344297695,5.19256649863161e-05,-5.61376947842617e-05,-1.01268689408413e-05,7.78141458209376e-05,4.25968857816099e-07,-1.06003519666867e-06,-0.000349018528369863,-5.47010942954043e-06,0.0440691210016328
"midlands","beta24",-0.000386724279358404,9.78839717379702e-07,-2.91196159768861e-05,1.94531899393607e-05,-1.44798334769352e-05,-5.08491906575713e-06,-6.47282686536046e-06,4.28430069994229e-06,-3.55941960557582e-06,-1.3759791977694e-06,4.57685857922278e-06,-6.69822564676734e-07,-2.55226812383826e-05,0.000106286632324962,1.28935869475856e-05,-1.00374487664415e-05,-7.41536384850042e-05,-5.50847260382838e-06,0.00033002500996957,-8.34586377365635e-06,1.22339181791244e-05,-2.54951081049662e-05,1.6701078494887e-05,-9.46978547949545e-06,7.40151560310198e-06,-6.74599150293942e-06,-0.000428293394943617,-7.33378109805593e-09,2.39085293826962e-09,6.00083785263253e-05,0.000298599256315111,3.68870930851239e-05,6.52017313849299e-05,0.000454504924008478,-4.26028633160413e-06,-3.8445971364704e-05,0.00012563238561338,9.15905498741632e-05,0.000132241661347702,-5.11515508489832e-05,-0.000184286770518459,-4.50633187682473e-06,0.000307641845505795,-2.38637549265786e-06,6.09209606995378e-07,-0.000247152661032344,2.10700838084475e-06,-0.00335999808362223
"midlands","beta3",3.54623779963276e-05,1.29357313160822e-06,1.1439983303392e-05,-1.18865116725072e-07,1.65270593432142e-06,-2.21086180638166e-06,2.7426898118239e-06,-1.80888190420568e-06,-1.89247703473007e-06,8.67625911931869e-07,-1.99880403165346e-07,1.81033094729846e-06,5.38255521861583e-07,-2.3075382345627e-05,-3.17933900638824e-06,4.72964209981355e-06,-2.21993175247001e-06,1.31343506311572e-05,-8.34586377365635e-06,3.22105680727627e-06,-1.37427128493403e-06,-3.68944266445149e-07,1.71185060228102e-06,-1.27004703204717e-06,1.87173459212371e-06,-4.67077139809401e-07,6.390480429691e-05,4.32830894333496e-10,-1.89549155836364e-10,1.82914559551011e-05,-7.57092182563532e-05,-3.37464278412984e-05,-1.73923211200763e-05,-1.17437608388523e-05,-8.20045301178216e-07,4.22666354504133e-05,-8.8405304763413e-06,-2.69457837493248e-05,-3.3337357942212e-05,1.04232232631739e-05,-1.64667659418662e-06,-1.66389519923901e-06,-7.67433030282938e-06,2.29683621921154e-07,-1.32948876133367e-07,-5.6827815053583e-05,-2.92454705793671e-07,0.00691522209106402
"midlands","beta4",-4.14093972787502e-05,-1.12521371519486e-07,-2.62533359415662e-08,1.72296276237216e-06,-1.56905926370728e-06,3.05633186275769e-07,-9.3925466543943e-07,1.470743943726e-06,1.17671458690914e-06,-3.5397756793305e-07,5.17517564126457e-07,1.59400242879119e-07,-1.41431906748194e-06,4.48219783982191e-06,2.6767797789557e-06,-1.57776439438191e-06,-2.10282566668401e-06,-4.54205622455518e-06,1.22339181791244e-05,-1.37427128493403e-06,2.45654141269355e-06,-2.36731264878305e-06,1.61145747009724e-06,-7.85106599079958e-07,7.07754562724384e-07,-7.96942339197895e-07,2.39086827797849e-05,-4.23920587354898e-10,1.61546125438122e-10,1.68743980793599e-05,1.96782637975206e-05,-1.60103680265179e-05,1.33895387402733e-05,1.27685418318234e-05,6.59576030721424e-08,-4.6939761226409e-06,-1.07543300322029e-05,1.41299846066577e-05,1.47439715665269e-05,4.01337087544065e-06,-4.88894910821073e-06,-1.55730487466689e-06,-6.52479315207991e-05,-1.65732346108231e-07,2.21144501301511e-09,3.86943797324022e-05,3.26669808759753e-07,-0.00116471796602673
"midlands","beta5",0.000110401239280334,3.00082802455457e-07,-4.06143861053828e-06,-1.25898264839714e-06,-1.99763198939692e-06,3.64818769065438e-06,-1.07901386035176e-06,2.55796935910563e-07,3.45300421608511e-07,-2.27408754694345e-07,-1.42785204546092e-07,-8.45643136475725e-07,2.3891564133062e-06,3.43063893193629e-06,-5.14672148156046e-07,-1.40389435288288e-06,7.34153957948106e-06,-2.86637738451001e-06,-2.54951081049662e-05,-3.68944266445149e-07,-2.36731264878305e-06,7.1886752567525e-06,-6.03770460220728e-06,3.71810406787449e-06,-1.91214806932255e-06,-3.57199256164749e-07,-2.61732512003318e-05,1.41572841976576e-09,-5.99552031038266e-10,-4.07304587161447e-05,4.17786385377404e-05,6.06102035805876e-05,-9.61300765275796e-06,-3.56535982959098e-05,-2.23037142511031e-06,-3.61921772618602e-05,-4.40084069681165e-06,9.89953613052311e-06,1.66721902839292e-05,-1.74724581310907e-05,1.81819133618605e-05,6.11891248954224e-06,4.86838605565625e-05,1.15544472658907e-07,1.24204242802138e-08,8.62116388275874e-05,1.85419273195685e-08,-0.00346042007113992
"midlands","beta6",-5.22410079639652e-05,-8.80856924794071e-08,7.68321856656414e-06,4.30520240399982e-07,3.73211814223828e-06,-5.0313308768425e-06,2.32490440594535e-06,-1.21962529579959e-06,-4.34129996423729e-07,1.11348602119926e-06,-1.64584858692728e-07,1.85159507569854e-06,-1.32298259396525e-06,-1.26206033221138e-05,-2.23949538078659e-06,5.46485974291014e-06,-7.95127311529462e-06,9.2850454870504e-06,1.6701078494887e-05,1.71185060228102e-06,1.61145747009724e-06,-6.03770460220728e-06,8.29205876539553e-06,-4.65576415956667e-06,1.534802640428e-06,6.2391916669592e-07,4.72905742488313e-05,-1.89072721321984e-10,6.54905652055553e-11,2.75852779931206e-05,-6.80690447024516e-05,-8.10206879859531e-05,-2.9590693442897e-06,4.17005947360586e-06,1.5923816279198e-06,6.02343698455285e-05,-1.08614481133514e-05,3.02683859942958e-06,-3.13469515019093e-05,1.17518276363905e-05,-1.36059017442675e-05,-5.77431925327303e-06,1.64642911403561e-05,1.00576215577448e-07,-7.79428160141253e-08,-4.12070049102919e-05,-5.81164141028463e-07,0.00692749098089413
"midlands","beta7",9.53084980453895e-05,8.40700840438189e-07,-1.05900373630359e-05,-1.12810330099037e-06,-9.35095108017819e-07,2.46321803845689e-06,-1.23389760661688e-06,-7.83411317140634e-08,2.42962777960544e-06,-4.55136765636344e-07,-7.49421094281442e-08,6.70142093189474e-07,3.13077373536561e-06,1.51066764410694e-05,1.72014137196202e-06,-5.12684540161857e-06,4.24978172953537e-06,-1.34719567297795e-05,-9.46978547949545e-06,-1.27004703204717e-06,-7.85106599079958e-07,3.71810406787449e-06,-4.65576415956667e-06,5.62567111191942e-06,-5.73151971811266e-06,1.52153653900509e-06,-0.000242631481695202,8.93391435982055e-10,-1.89210504891288e-10,-2.07165498008668e-05,3.2847479216943e-05,2.64694895540434e-05,1.870971726794e-05,-4.31284227302184e-05,1.12158274228129e-06,-3.66911183217504e-05,-6.63980358500703e-07,5.28980158893629e-06,2.23774419742474e-05,-1.95912367844756e-05,1.72624029488055e-05,5.1075978317521e-06,2.94891245251756e-05,1.97402227965521e-07,1.55499234985492e-07,7.29604858171811e-05,1.1726359555255e-06,-0.00802867367659459
